record_id,patent_id,domain,title,abstract,text
11139497,11139497,hydrogenstorage,Fuel cell system using natural gas,"A fuel cell system using natural gas, which includes a fuel cell including a cathode and an anode and a cryogenic heat-exchanging apparatus configured to heat-exchange natural gas supplied from a natural gas station with introduced air or exhaust gas of the fuel cell. With the configuration, oxygen which is introduced into the fuel cell can be produced using cold energy of the natural gas, and energy consumed for the oxygen production can be reduced. Also, a discharge of seawater of low temperature can be minimized, thereby reducing negative effects caused by the discharge.","Fuel cell system using natural gas. A fuel cell system using natural gas, which includes a fuel cell including a cathode and an anode and a cryogenic heat-exchanging apparatus configured to heat-exchange natural gas supplied from a natural gas station with introduced air or exhaust gas of the fuel cell. With the configuration, oxygen which is introduced into the fuel cell can be produced using cold energy of the natural gas, and energy consumed for the oxygen production can be reduced. Also, a discharge of seawater of low temperature can be minimized, thereby reducing negative effects caused by the discharge"
11141716,11141716,hydrogenstorage,"Metal/alpha-MoC1-X load-type single-atomic dispersion catalyst, synthesis method and applications","A metal/α-MoC1-x load-type single-atomic dispersion catalyst, a synthesis method therefor, and applications thereof. The catalyst uses α-MoC1-x as carrier, and has metal that has the mass fraction ranging from 1-100% and that is dispersed on carrier α-MoC1-x in the single atom form. The catalyst provided in the present application can be adapted to a wide alcohol/water proportion in hydrogen production based on aqueous-phase reforming of alcohols, outstanding hydrogen production performance can be obtained at a variety of proportions, and catalysis performance of the catalyst is much higher than that of metal loaded with an oxide carrier. Especially when the metal is Pt, catalysis performance of the catalyst provided in the present application in the hydrogen production based on aqueous-phase reforming of alcohols is much higher than that of a Pt/α-MoC1-x load-type catalyst on the α-MoC1-x carrier on which Pt is disposed on a layer form in the prior art. The hydrogen production performance of the catalyst provided in the present application can be higher than 20,000 h−1 at the temperature of 190° C.","Metal/alpha-MoC1-X load-type single-atomic dispersion catalyst, synthesis method and applications. A metal/α-MoC1-x load-type single-atomic dispersion catalyst, a synthesis method therefor, and applications thereof. The catalyst uses α-MoC1-x as carrier, and has metal that has the mass fraction ranging from 1-100% and that is dispersed on carrier α-MoC1-x in the single atom form. The catalyst provided in the present application can be adapted to a wide alcohol/water proportion in hydrogen production based on aqueous-phase reforming of alcohols, outstanding hydrogen production performance can be obtained at a variety of proportions, and catalysis performance of the catalyst is much higher than that of metal loaded with an oxide carrier. Especially when the metal is Pt, catalysis performance of the catalyst provided in the present application in the hydrogen production based on aqueous-phase reforming of alcohols is much higher than that of a Pt/α-MoC1-x load-type catalyst on the α-MoC1-x carrier on which Pt is disposed on a layer form in the prior art. The hydrogen production performance of the catalyst provided in the present application can be higher than 20,000 h−1 at the temperature of 190° C"
11145880,11145880,hydrogenstorage,High efficiency solid oxide fuel cell—internal combustion engine hybrid power system,"A hybrid stationary power generator is provided. The system is fueled from natural gas and based on SOFCs and high efficiency, internal combustion (IC) engine technologies is conceived to generate electric power at 100-kW scale with an efficiency of 71% and a capital cost of <900 $/kW. This novel system integrates a solid oxide fuel cell (SOFC) stack with a high efficiency stationary engine and balance-of-plant (BOP) equipment to create a hybrid power system.","High efficiency solid oxide fuel cell—internal combustion engine hybrid power system. A hybrid stationary power generator is provided. The system is fueled from natural gas and based on SOFCs and high efficiency, internal combustion (IC) engine technologies is conceived to generate electric power at 100-kW scale with an efficiency of 71% and a capital cost of <900 $/kW. This novel system integrates a solid oxide fuel cell (SOFC) stack with a high efficiency stationary engine and balance-of-plant (BOP) equipment to create a hybrid power system"
11145884,11145884,hydrogenstorage,Method and apparatus of an air breathing hydrogen fuel cell using direct liquid fuels,"Methods and apparatus for generating electric power from a fuel cell are disclosed. In embodiments, a fuel cell for generating electric power includes: a first electrochemical cell including a first electrode and second electrode, wherein the first electrochemical cell is configured to generate a first stage electric power (P1) from a fuel source; and a bi-cell including a second electrochemical cell and third electrochemical cell, wherein the second electrochemical cell includes a third electrode in fluid communication with the fuel source, and a fourth electrode, wherein the second electrochemical cell is configured to generate hydrogen gas from the fuel source and transport the hydrogen gas to a third electrochemical cell, and wherein the third electrochemical cell includes the fourth electrode, and a fifth electrode in fluid communication with a second air source, wherein the fourth electrode is configured for use by the second electrochemical cell as a cathode for hydrogen generation, and by the third electrochemical cell as an anode for hydrogen oxidation, and wherein the third electrochemical cell is configured to generate a second stage electric power (P2).","Method and apparatus of an air breathing hydrogen fuel cell using direct liquid fuels. Methods and apparatus for generating electric power from a fuel cell are disclosed. In embodiments, a fuel cell for generating electric power includes: a first electrochemical cell including a first electrode and second electrode, wherein the first electrochemical cell is configured to generate a first stage electric power (P1) from a fuel source; and a bi-cell including a second electrochemical cell and third electrochemical cell, wherein the second electrochemical cell includes a third electrode in fluid communication with the fuel source, and a fourth electrode, wherein the second electrochemical cell is configured to generate hydrogen gas from the fuel source and transport the hydrogen gas to a third electrochemical cell, and wherein the third electrochemical cell includes the fourth electrode, and a fifth electrode in fluid communication with a second air source, wherein the fourth electrode is configured for use by the second electrochemical cell as a cathode for hydrogen generation, and by the third electrochemical cell as an anode for hydrogen oxidation, and wherein the third electrochemical cell is configured to generate a second stage electric power (P2)"
11148947,11148947,hydrogenstorage,Controlling hydrogen production from water-reactive aluminum,"A system for controlling hydrogen production from water-reactive aluminum includes a regulator. For example, the regulator may include a plurality of discrete objects and a retainer. Each one of the discrete objects includes aluminum in an activated form reactable with water to produce hydrogen. The retainer may encase the plurality of discrete objects collectively in an elongate shape having an axial dimension greater than a radial dimension. Within the elongate shape, the plurality of discrete objects may define voids therebetween. The retainer may be permeable across its thickness such that water may enter the retainer to react with the activated form of aluminum of the discrete objects in a local concentration that promotes heat generation for rapid reaction while water about the retainer may globally cool the material in the retainer, with the combination promoting rapid and efficient reaction of aluminum to produce hydrogen.","Controlling hydrogen production from water-reactive aluminum. A system for controlling hydrogen production from water-reactive aluminum includes a regulator. For example, the regulator may include a plurality of discrete objects and a retainer. Each one of the discrete objects includes aluminum in an activated form reactable with water to produce hydrogen. The retainer may encase the plurality of discrete objects collectively in an elongate shape having an axial dimension greater than a radial dimension. Within the elongate shape, the plurality of discrete objects may define voids therebetween. The retainer may be permeable across its thickness such that water may enter the retainer to react with the activated form of aluminum of the discrete objects in a local concentration that promotes heat generation for rapid reaction while water about the retainer may globally cool the material in the retainer, with the combination promoting rapid and efficient reaction of aluminum to produce hydrogen"
11149324,11149324,hydrogenstorage,"High strength austenitic stainless steel having excellent resistance to hydrogen embrittlement, method for manufacturing the same, and hydrogen equipment used for high-pressure hydrogen gas and liquid hydrogen environment","This high strength austenitic stainless steel having excellent resistance to hydrogen embrittlement includes, in terms of mass %, C: 0.2% or less, Si: 0.2% to 1.5%, Mn: 0.5% to 2.5%, P: 0.06% or less, S: 0.008% or less, Ni: 10.0% to 20.0%, Cr: 16.0% to 25.0%, Mo: 3.5% or less, Cu: 3.5% or less, N: 0.01% to 0.50%; and O: 0.015% or less, with the balance being Fe and unavoidable impurities, in which an average size of precipitates is 100 nm or less and an amount of the precipitates is 0.001% to 1.0% in terms of mass %.","High strength austenitic stainless steel having excellent resistance to hydrogen embrittlement, method for manufacturing the same, and hydrogen equipment used for high-pressure hydrogen gas and liquid hydrogen environment. This high strength austenitic stainless steel having excellent resistance to hydrogen embrittlement includes, in terms of mass %, C: 0.2% or less, Si: 0.2% to 1.5%, Mn: 0.5% to 2.5%, P: 0.06% or less, S: 0.008% or less, Ni: 10.0% to 20.0%, Cr: 16.0% to 25.0%, Mo: 3.5% or less, Cu: 3.5% or less, N: 0.01% to 0.50%; and O: 0.015% or less, with the balance being Fe and unavoidable impurities, in which an average size of precipitates is 100 nm or less and an amount of the precipitates is 0.001% to 1.0% in terms of mass %"
11149531,11149531,hydrogenstorage,Producing pressurized and heated fluids using a fuel cell,"A method of producing temperature and pressure conditioned fluids using a fuel cell. The fuel cell generates an anode exhaust stream of water vapour and carbon dioxide. The water in the exhaust stream is condensed and separated to produce a stream of water and a stream of carbon dioxide. A first portion of the stream of water is heated to produce a stream of steam, which is combined with the fuel to form the anode input stream. A stream of condensed carbon dioxide is obtained by condensing at least a portion of the carbon dioxide in the stream of carbon dioxide. At least one fluid is heated and compressed to a target temperature and pressure for each fluid, the at least one fluid comprising a second portion of the stream of water or at least a portion of the condensed carbon dioxide.","Producing pressurized and heated fluids using a fuel cell. A method of producing temperature and pressure conditioned fluids using a fuel cell. The fuel cell generates an anode exhaust stream of water vapour and carbon dioxide. The water in the exhaust stream is condensed and separated to produce a stream of water and a stream of carbon dioxide. A first portion of the stream of water is heated to produce a stream of steam, which is combined with the fuel to form the anode input stream. A stream of condensed carbon dioxide is obtained by condensing at least a portion of the carbon dioxide in the stream of carbon dioxide. At least one fluid is heated and compressed to a target temperature and pressure for each fluid, the at least one fluid comprising a second portion of the stream of water or at least a portion of the condensed carbon dioxide"
11149940,11149940,hydrogenstorage,Heat exchanger using non-pure water for steam generation,"A process and a device are described for producing high purity and high temperature steam from non-pure water which may be used in a variety of industrial processes that involve high temperature heat applications. The process and device may be used with technologies that generate steam using a variety of heat sources, such as, for example industrial furnaces, petrochemical plants, and emissions from incinerators. Of particular interest is the application in a thermochemical hydrogen production cycle such as the Cu—Cl Cycle. Non-pure water is used as the feedstock in the thermochemical hydrogen production cycle, with no need to adopt additional and conventional water pre-treatment and purification processes. The non-pure water may be selected from brackish water, saline water, seawater, used water, effluent treated water, tailings water, and other forms of water that is generally believed to be unusable as a direct feedstock of industrial processes. The direct usage of this water can significantly reduce water supply costs.","Heat exchanger using non-pure water for steam generation. A process and a device are described for producing high purity and high temperature steam from non-pure water which may be used in a variety of industrial processes that involve high temperature heat applications. The process and device may be used with technologies that generate steam using a variety of heat sources, such as, for example industrial furnaces, petrochemical plants, and emissions from incinerators. Of particular interest is the application in a thermochemical hydrogen production cycle such as the Cu—Cl Cycle. Non-pure water is used as the feedstock in the thermochemical hydrogen production cycle, with no need to adopt additional and conventional water pre-treatment and purification processes. The non-pure water may be selected from brackish water, saline water, seawater, used water, effluent treated water, tailings water, and other forms of water that is generally believed to be unusable as a direct feedstock of industrial processes. The direct usage of this water can significantly reduce water supply costs"
11152635,11152635,hydrogenstorage,Method and device for parallel condensation and evaporation for fuel cell system,"According to the invention, a method for parallel condensation and evaporation is provided for a fuel cell system with a condensation/evaporation device. In this case, the condensation-evaporation device (KVV) has a condensation chamber and an evaporation chamber, which are thermally coupled to one another via a heat exchanger so that water vapor contained in the condensation chamber in exhaust gas of a fuel cell stack is condensed into water and in the evaporation chamber a liquid fuel of a two-phase mixture comprising the liquid fuel and a gas phase, are at least partially vaporized to fuel vapor. In this case, the energy required for evaporation is at least partially provided by waste heat from an exhaust gas of a fuel cell stack of a fuel cell and the associated energy withdrawal from the exhaust gas of a fuel cell stack is used for condensation. The present invention is characterized in that the gas phase comprises a carrier gas which is CO2.","Method and device for parallel condensation and evaporation for fuel cell system. According to the invention, a method for parallel condensation and evaporation is provided for a fuel cell system with a condensation/evaporation device. In this case, the condensation-evaporation device (KVV) has a condensation chamber and an evaporation chamber, which are thermally coupled to one another via a heat exchanger so that water vapor contained in the condensation chamber in exhaust gas of a fuel cell stack is condensed into water and in the evaporation chamber a liquid fuel of a two-phase mixture comprising the liquid fuel and a gas phase, are at least partially vaporized to fuel vapor. In this case, the energy required for evaporation is at least partially provided by waste heat from an exhaust gas of a fuel cell stack of a fuel cell and the associated energy withdrawal from the exhaust gas of a fuel cell stack is used for condensation. The present invention is characterized in that the gas phase comprises a carrier gas which is CO2"
11155462,11155462,hydrogenstorage,Hydrogen production from hydrocarbons with near zero greenhouse gas emissions,"Methods and systems for producing hydrogen substantially without greenhouse gas emissions, the method including producing a product gas comprising hydrogen and carbon dioxide from a hydrocarbon fuel source; separating hydrogen from the product gas to create a hydrogen product stream and a byproduct stream; injecting the byproduct stream into a reservoir containing mafic rock; and allowing components of the byproduct stream to react in situ with components of the mafic rock to precipitate and store components of the byproduct stream in the reservoir.","Hydrogen production from hydrocarbons with near zero greenhouse gas emissions. Methods and systems for producing hydrogen substantially without greenhouse gas emissions, the method including producing a product gas comprising hydrogen and carbon dioxide from a hydrocarbon fuel source; separating hydrogen from the product gas to create a hydrogen product stream and a byproduct stream; injecting the byproduct stream into a reservoir containing mafic rock; and allowing components of the byproduct stream to react in situ with components of the mafic rock to precipitate and store components of the byproduct stream in the reservoir"
11158870,11158870,hydrogenstorage,High power fuel cell system,"A power generator and method include passing ambient air via an ambient air path past a cathode side of the fuel cell to a water exchanger, picking up water from the cathode side of the fuel cell and exhausting air and nitrogen to ambient, passing hydrogen via a recirculating hydrogen path past an anode side the fuel cell to the water exchanger, where the water exchanger transfers water from the ambient air path comprising a cathode stream to the recirculating hydrogen path comprising an anode stream, and passing the water to a hydrogen generator to add hydrogen to the recirculating hydrogen path and passing the hydrogen via the recirculating hydrogen path past the anode side of the fuel cell.","High power fuel cell system. A power generator and method include passing ambient air via an ambient air path past a cathode side of the fuel cell to a water exchanger, picking up water from the cathode side of the fuel cell and exhausting air and nitrogen to ambient, passing hydrogen via a recirculating hydrogen path past an anode side the fuel cell to the water exchanger, where the water exchanger transfers water from the ambient air path comprising a cathode stream to the recirculating hydrogen path comprising an anode stream, and passing the water to a hydrogen generator to add hydrogen to the recirculating hydrogen path and passing the hydrogen via the recirculating hydrogen path past the anode side of the fuel cell"
11162181,11162181,hydrogenstorage,Hydrogen production apparatus and hydrogen production system,"The hydrogen production apparatus includes: a rectifier supplied with first electrical power from outside, and that outputs direct-current second electrical power; an electrolyzer supplied with the second electrical power and that carries out electrolysis of an alkaline aqueous solution; a pure water tank that retains a pure water; a pure water pipe connected between the pure water tank and an electrolyzer, allowing the pure water to be distributed from the pure water tank to the electrolyzer; an inert gas cylinder that contains an inert gas; and a first valve connected between the inert gas cylinder and the pure water pipe, is the first valve being closed when the first electrical power is supplied, and being open when the first electrical power is not supplied. The inert gas is introduced into the pure water pipe by opening the first valve.","Hydrogen production apparatus and hydrogen production system. The hydrogen production apparatus includes: a rectifier supplied with first electrical power from outside, and that outputs direct-current second electrical power; an electrolyzer supplied with the second electrical power and that carries out electrolysis of an alkaline aqueous solution; a pure water tank that retains a pure water; a pure water pipe connected between the pure water tank and an electrolyzer, allowing the pure water to be distributed from the pure water tank to the electrolyzer; an inert gas cylinder that contains an inert gas; and a first valve connected between the inert gas cylinder and the pure water pipe, is the first valve being closed when the first electrical power is supplied, and being open when the first electrical power is not supplied. The inert gas is introduced into the pure water pipe by opening the first valve"
11164725,11164725,hydrogenstorage,Generation of hydrogen reactive species for processing of workpieces,"Methods, systems, and apparatus for generating hydrogen radicals for processing a workpiece, such as a semiconductor workpiece, are provided. In one example implementation, a method can include generating one or more species in a plasma chamber from an inert gas by inducing a plasma in the inert gas using a plasma source; mixing hydrogen gas with the one or more species to generate one or more hydrogen radicals; and exposing the workpiece in a processing chamber to the one or more hydrogen radicals.","Generation of hydrogen reactive species for processing of workpieces. Methods, systems, and apparatus for generating hydrogen radicals for processing a workpiece, such as a semiconductor workpiece, are provided. In one example implementation, a method can include generating one or more species in a plasma chamber from an inert gas by inducing a plasma in the inert gas using a plasma source; mixing hydrogen gas with the one or more species to generate one or more hydrogen radicals; and exposing the workpiece in a processing chamber to the one or more hydrogen radicals"
11165073,11165073,hydrogenstorage,Solid oxide electrolysis cell with internal heater,"An individual solid oxide cell (SOC) constructed of a sandwich configuration including in the following order: an in oxygen electrode, a solid oxide electrolyte, a fuel electrode, a fuel manifold, and at least one layer of mesh. In one embodiment, the mesh supports a reforming catalyst resulting in a solid oxide fuel cell (SOFC) having a reformer embedded therein. The reformer-modified SOFC functions internally to steam reform or partially oxidize a gaseous hydrocarbon, e.g. methane, to a gaseous reformate of hydrogen and carbon monoxide, which is converted in the SOC to water, carbon dioxide, or a mixture thereof, and an electrical current. In another embodiment, an electrical insulator is disposed between the fuel manifold and the mesh resulting in a solid oxide electrolysis cell (SOEC), which functions to electrolyze water and/or carbon dioxide.","Solid oxide electrolysis cell with internal heater. An individual solid oxide cell (SOC) constructed of a sandwich configuration including in the following order: an in oxygen electrode, a solid oxide electrolyte, a fuel electrode, a fuel manifold, and at least one layer of mesh. In one embodiment, the mesh supports a reforming catalyst resulting in a solid oxide fuel cell (SOFC) having a reformer embedded therein. The reformer-modified SOFC functions internally to steam reform or partially oxidize a gaseous hydrocarbon, e.g. methane, to a gaseous reformate of hydrogen and carbon monoxide, which is converted in the SOC to water, carbon dioxide, or a mixture thereof, and an electrical current. In another embodiment, an electrical insulator is disposed between the fuel manifold and the mesh resulting in a solid oxide electrolysis cell (SOEC), which functions to electrolyze water and/or carbon dioxide"
11165075,11165075,hydrogenstorage,Fuel cell system,"A fuel cell system includes a polymer electrolyte fuel cell that generates electric power using fuel gas and oxidant gas, a fuel gas supply path through which the fuel gas is supplied to an anode inlet of the fuel cell, a recycle gas path through which anode off-gas discharged from an anode outlet of the fuel cell returns to the fuel gas supply path, a pressure booster that is arranged in the fuel gas supply path between a confluence portion and the anode inlet, the fuel gas supply path and the recycle gas path meeting each other in the confluence portion, and a discharge path through which an impurity mixed into the anode off-gas is discharged outside.","Fuel cell system. A fuel cell system includes a polymer electrolyte fuel cell that generates electric power using fuel gas and oxidant gas, a fuel gas supply path through which the fuel gas is supplied to an anode inlet of the fuel cell, a recycle gas path through which anode off-gas discharged from an anode outlet of the fuel cell returns to the fuel gas supply path, a pressure booster that is arranged in the fuel gas supply path between a confluence portion and the anode inlet, the fuel gas supply path and the recycle gas path meeting each other in the confluence portion, and a discharge path through which an impurity mixed into the anode off-gas is discharged outside"
11165078,11165078,hydrogenstorage,"Generator unit having a fuel cell device, vehicle having a generator unit of this type and method for monitoring a generator unit","The present invention relates to a generator unit (1) having a housing (10), a fuel cell device (20), which is arranged in an interior space (10a) of the housing (10), a gas-carrying duct (30) having an upstream opening (30a) and a downstream opening (30b), a valve (40), which is provided, in particular set up, to connect the interior space (10a) to the duct (30) at least at times in a gas-carrying manner, a driving device (50), which moves gas within the duct (30) from the upstream opening (30a) to the downstream opening (30b), and a sensor device (60), which is arranged in a downstream direction of the duct (30) starting from the valve (40) and is designed to detect at least one parameter of the gas. The present invention also relates to a method for monitoring a generator unit.","Generator unit having a fuel cell device, vehicle having a generator unit of this type and method for monitoring a generator unit. The present invention relates to a generator unit (1) having a housing (10), a fuel cell device (20), which is arranged in an interior space (10a) of the housing (10), a gas-carrying duct (30) having an upstream opening (30a) and a downstream opening (30b), a valve (40), which is provided, in particular set up, to connect the interior space (10a) to the duct (30) at least at times in a gas-carrying manner, a driving device (50), which moves gas within the duct (30) from the upstream opening (30a) to the downstream opening (30b), and a sensor device (60), which is arranged in a downstream direction of the duct (30) starting from the valve (40) and is designed to detect at least one parameter of the gas. The present invention also relates to a method for monitoring a generator unit"
11165079,11165079,hydrogenstorage,Fuel cell system,"A fuel cell system includes a fuel cell, a regenerator, an oxidant feed path, a gas discharge path, and a heat exchanger. The fuel cell includes an anode and a cathode and reduces a mediator with the cathode. The regenerator oxidizes, with an oxidant, the mediator reduced by the cathode. Through the oxidant feed path, the oxidant is guided to the regenerator. Through the gas discharge path, the gas present inside the regenerator is guided out of the regenerator. The heat exchanger heats the oxidant by exchanging heat between the oxidant flowing in the oxidant feed path and the gas flowing in the gas discharge path.","Fuel cell system. A fuel cell system includes a fuel cell, a regenerator, an oxidant feed path, a gas discharge path, and a heat exchanger. The fuel cell includes an anode and a cathode and reduces a mediator with the cathode. The regenerator oxidizes, with an oxidant, the mediator reduced by the cathode. Through the oxidant feed path, the oxidant is guided to the regenerator. Through the gas discharge path, the gas present inside the regenerator is guided out of the regenerator. The heat exchanger heats the oxidant by exchanging heat between the oxidant flowing in the oxidant feed path and the gas flowing in the gas discharge path"
11165081,11165081,hydrogenstorage,"Management system, management method, control apparatus, and power generation apparatus","An energy management system having a fuel cell apparatus (150) as a power generator that generates power using fuel, and an EMS (200) that communicates with the fuel cell apparatus (150). The EMS (200) receives messages that indicate the status of the fuel cell apparatus (150) when normal operation, from the fuel cell apparatus (150).","Management system, management method, control apparatus, and power generation apparatus. An energy management system having a fuel cell apparatus (150) as a power generator that generates power using fuel, and an EMS (200) that communicates with the fuel cell apparatus (150). The EMS (200) receives messages that indicate the status of the fuel cell apparatus (150) when normal operation, from the fuel cell apparatus (150)"
11165082,11165082,hydrogenstorage,Device and method for producing electricity using hydrogen and a hydrogen storage medium,An apparatus for generating electric power includes a hydrogen transfer unit for transferring hydrogen from a hydrogen storage medium to a hydrogen transfer medium and a power generation unit for generating electric power from the hydrogen transfer medium.,Device and method for producing electricity using hydrogen and a hydrogen storage medium. An apparatus for generating electric power includes a hydrogen transfer unit for transferring hydrogen from a hydrogen storage medium to a hydrogen transfer medium and a power generation unit for generating electric power from the hydrogen transfer medium
11167732,11167732,hydrogenstorage,Hydrogen fueling station with integrated ammonia cracking unit,"A system comprising an ammonia cracking unit in which ammonia is split into hydrogen and nitrogen and a hydrogen fueling station for fueling of vehicle tanks with hydrogen from the ammonia cracking unit which comprises gas operated valves (GOVs), one or more hydrogen compressing units wherein the hydrogen from the ammonia cracking unit is compressed, and one or more dispensing units for dispensing the compressed hydrogen to vehicle tanks which each comprise a nozzle through which the hydrogen is passed to the vehicle tank, wherein nitrogen from the ammonia cracking unit is used in e.g.: the operation of one or more of the GOVs; for blanketing one or more of said hydrogen compressing units; for blanketing and/or purging one or more of the dispensing units; for drying one or more of the nozzles between uses to prevent nozzle freeze on.","Hydrogen fueling station with integrated ammonia cracking unit. A system comprising an ammonia cracking unit in which ammonia is split into hydrogen and nitrogen and a hydrogen fueling station for fueling of vehicle tanks with hydrogen from the ammonia cracking unit which comprises gas operated valves (GOVs), one or more hydrogen compressing units wherein the hydrogen from the ammonia cracking unit is compressed, and one or more dispensing units for dispensing the compressed hydrogen to vehicle tanks which each comprise a nozzle through which the hydrogen is passed to the vehicle tank, wherein nitrogen from the ammonia cracking unit is used in e.g.: the operation of one or more of the GOVs; for blanketing one or more of said hydrogen compressing units; for blanketing and/or purging one or more of the dispensing units; for drying one or more of the nozzles between uses to prevent nozzle freeze on"
11171343,11171343,hydrogenstorage,Fuel cell stack and method for operating a fuel cell stack,"A fuel cell stack includes multiple stacked individual cells each having an anode and a cathode, a common fuel inlet duct, a common fuel outlet duct, a common oxidizing agent inlet duct, a common oxidizing agent outlet duct, and at least one microwave source configured to selectively generate microwave radiation into the common fuel outlet duct and/or into the common oxidizing agent outlet duct to manage water contained therein to melt ice and/or expedite evaporation.","Fuel cell stack and method for operating a fuel cell stack. A fuel cell stack includes multiple stacked individual cells each having an anode and a cathode, a common fuel inlet duct, a common fuel outlet duct, a common oxidizing agent inlet duct, a common oxidizing agent outlet duct, and at least one microwave source configured to selectively generate microwave radiation into the common fuel outlet duct and/or into the common oxidizing agent outlet duct to manage water contained therein to melt ice and/or expedite evaporation"
11177494,11177494,hydrogenstorage,"Systems and methods for forming a liquid mixture having a predetermined mix ratio and reforming systems, reforming methods, fuel cell systems, and fuel cell methods that utilize the liquid mixture","Systems and methods for forming a liquid mixture having a predetermined mix ratio and reforming systems, reforming methods, fuel cell systems, and fuel cell methods that utilize the liquid mixture. The methods include apportioning a preselected volume of liquid from a liquid source. During the apportioning, the liquid is a first liquid, and the methods further include providing a first preselected volume of the first liquid to a mix tank. The methods also include repeating the apportioning with a second liquid providing a second preselected volume of the second liquid to the mix tank to generate the liquid mixture. The methods also may include providing the liquid mixture to a reforming region, reforming the liquid mixture to generate a mixed gas stream that includes hydrogen gas, and providing the hydrogen gas to a fuel cell assembly to generate an electric current.","Systems and methods for forming a liquid mixture having a predetermined mix ratio and reforming systems, reforming methods, fuel cell systems, and fuel cell methods that utilize the liquid mixture. Systems and methods for forming a liquid mixture having a predetermined mix ratio and reforming systems, reforming methods, fuel cell systems, and fuel cell methods that utilize the liquid mixture. The methods include apportioning a preselected volume of liquid from a liquid source. During the apportioning, the liquid is a first liquid, and the methods further include providing a first preselected volume of the first liquid to a mix tank. The methods also include repeating the apportioning with a second liquid providing a second preselected volume of the second liquid to the mix tank to generate the liquid mixture. The methods also may include providing the liquid mixture to a reforming region, reforming the liquid mixture to generate a mixed gas stream that includes hydrogen gas, and providing the hydrogen gas to a fuel cell assembly to generate an electric current"
11177495,11177495,hydrogenstorage,Evaporator for a fuel cell system,"A fuel cell system comprising a fuel cell stack, an evaporator for evaporating a mixture of methanol and water to be forwarded through a catalytic reformer for producing portions of free hydrogen. The fuel cell stack being composed of a number of proton exchange membrane fuel cells each featuring electrodes in form of an anode and a cathode for delivering an electric current. The system provides an enhanced system for evaporating the liquid fuel using a pre-evaporator, which partly evaporates the fuel, followed by a nozzle, which atomizes the fuel into a fine mist, before being passed to the final evaporation zone. This configuration ensures minimal fuel accumulation in the system and fast load transition's.","Evaporator for a fuel cell system. A fuel cell system comprising a fuel cell stack, an evaporator for evaporating a mixture of methanol and water to be forwarded through a catalytic reformer for producing portions of free hydrogen. The fuel cell stack being composed of a number of proton exchange membrane fuel cells each featuring electrodes in form of an anode and a cathode for delivering an electric current. The system provides an enhanced system for evaporating the liquid fuel using a pre-evaporator, which partly evaporates the fuel, followed by a nozzle, which atomizes the fuel into a fine mist, before being passed to the final evaporation zone. This configuration ensures minimal fuel accumulation in the system and fast load transition's"
11180859,11180859,hydrogenstorage,Process and apparatus for the production of hydrogen,"A process and apparatus for the production of hydrogen There is provided a process for the production of hydrogen, the process comprising: electrolysing water in an electrolytic cell to produce hydrogen gas and oxygen gas, the electrolytic cell having a first outlet for hydrogen gas; passing the hydrogen gas from the first outlet of the electrolytic cell to a reaction chamber, the reaction chamber comprising a first inlet for receiving the hydrogen gas from the electrolytic cell and a second outlet for hydrogen gas passing out of the reaction chamber, the reaction chamber containing one or more pieces of a metal or an alloy thereof at least partially submerged in an alkali solution, wherein the first inlet is arranged so that the hydrogen gas bubbles through the alkali solution; passing the hydrogen gas from the second outlet to a gas-cleaning chamber, the gas-cleaning chamber comprising a second inlet for receiving hydrogen gas from the reaction chamber and a third outlet for hydrogen gas passing out of the cleaning chamber, the gas-cleaning chamber containing an aqueous solution, wherein the second inlet is arranged so that the hydrogen gas bubbles through the aqueous solution; and recovering hydrogen gas from the third outlet.","Process and apparatus for the production of hydrogen. A process and apparatus for the production of hydrogen There is provided a process for the production of hydrogen, the process comprising: electrolysing water in an electrolytic cell to produce hydrogen gas and oxygen gas, the electrolytic cell having a first outlet for hydrogen gas; passing the hydrogen gas from the first outlet of the electrolytic cell to a reaction chamber, the reaction chamber comprising a first inlet for receiving the hydrogen gas from the electrolytic cell and a second outlet for hydrogen gas passing out of the reaction chamber, the reaction chamber containing one or more pieces of a metal or an alloy thereof at least partially submerged in an alkali solution, wherein the first inlet is arranged so that the hydrogen gas bubbles through the alkali solution; passing the hydrogen gas from the second outlet to a gas-cleaning chamber, the gas-cleaning chamber comprising a second inlet for receiving hydrogen gas from the reaction chamber and a third outlet for hydrogen gas passing out of the cleaning chamber, the gas-cleaning chamber containing an aqueous solution, wherein the second inlet is arranged so that the hydrogen gas bubbles through the aqueous solution; and recovering hydrogen gas from the third outlet"
