train_patent_id,eval_family_id,eval_expansion_level,eval_label,abs_jaccard,title_jaccard,train_title
12319006,68057630,SEED,1,0.1573,0.625,Control systems for additive manufacturing and associated methods
12338512,62977495,SEED,1,0.1566,0.7,"Feedstocks for additive manufacturing, and methods of using the same"
11396687,62977495,SEED,1,0.1566,0.7,"Feedstocks for additive manufacturing, and methods of using the same"
9764423,60117445,SEED,1,0.1562,0.6667,Method for manufacturing a hybrid component
9815243,51357703,SEED,1,0.1556,0.7143,Device for producing three-dimensional models
10274934,61159994,SEED,1,0.1549,0.6667,"Data generating method for 3D printing, method for printing a 3D object, and sys"
8911226,51357703,SEED,1,0.1548,0.7143,Device for producing three-dimensional models
9688020,67621046,SEED,1,0.1548,0.6667,Method and system for reuse of materials in additive manufacturing systems
9962885,51357703,SEED,1,0.1548,0.7143,Device for producing three-dimensional models
11273601,61159994,SEED,1,0.1538,0.7143,System and method for rotational 3D printing
12496780,57042974,SEED,1,0.1538,0.8182,Method and apparatus for producing an object by means of additive manufacturing
10303159,62977495,SEED,1,0.1538,0.6,Systems and methods for additive manufacturing of transport structures
10252333,56986368,SEED,1,0.1538,0.6,Additive manufacturing apparatus and method
11986882,61159994,SEED,1,0.1531,0.6667,System and method of 3D printing
10011074,66734576,SEED,1,0.1529,0.6667,Color three-dimensional printing apparatus and color three-dimensional printing 
12275066,64657020,SEED,1,0.1528,0.6364,Systems and methods for improved melting in three-dimensional printing processes
11001006,56986368,SEED,1,0.1528,1.0,Additive manufacturing apparatus
10611086,41800738,ANTISEED-manual,0,0.1525,0.625,System and method for evaluating additive manufacturing index
11577316,61558587,SEED,1,0.15,1.0,Three-dimensional printing
9925723,58701464,SEED,1,0.15,1.0,Additive manufacturing systems and methods
12186805,61558587,SEED,1,0.15,1.0,Three-dimensional printing
10933620,60543316,SEED,1,0.1484,1.0,Additive manufacturing apparatus and methods
10611694,68057630,SEED,1,0.1481,0.7143,Systems and methods for additive manufacturing of ceramics
11511343,60117445,SEED,1,0.1481,0.7143,Method for modular additive manufacturing of a component and a component
9550207,69623893,SEED,1,0.1477,0.8333,Method and apparatus for additive manufacturing
12097662,67621046,SEED,1,0.1477,0.6667,Method and system for manufacturing a component using an additive process
9713844,69623893,SEED,1,0.1477,0.8333,Method and apparatus for additive manufacturing
11179808,41800738,ANTISEED-manual,0,0.1471,0.6667,System and method of additive manufacturing
11890697,41800738,ANTISEED-manual,0,0.1471,0.6667,System and method of additive manufacturing
10766195,68057630,SEED,1,0.1463,0.625,Additive manufacturing fiber composites and related systems and methods
9993873,53520580,SEED,1,0.1463,0.75,System and method for three-dimensional printing
8981010,51357703,SEED,1,0.1461,0.625,Polymer powder for producing three-dimensional objects
10850326,69623893,SEED,1,0.1458,1.0,Additive manufacturing apparatus and method
12044618,69623893,SEED,1,0.1458,1.0,Additive manufacturing apparatus and method
12090552,62873561,SEED,1,0.1443,0.6,Method and device for additive manufacturing
11602790,67621046,SEED,1,0.1429,0.6,Method and system for quality assurance and control of additive manufacturing pr
12269117,69884432,SEED,1,0.1429,0.6667,Laser additive manufacturing system
11325188,69623893,SEED,1,0.1429,1.0,Additive manufacturing apparatus and method
10343349,54023394,SEED,1,0.1413,0.6667,"System, method and apparatus for 3D printing"
10744596,69623893,SEED,1,0.1412,0.7143,"Material feeder of additive manufacturing apparatus, additive manufacturing appa"
12343813,56390356,SEED,1,0.141,0.6,Additive manufacturing method for a metal part
11691333,56068665,SEED,1,0.1395,0.75,Additive manufacturing materials system
12318995,56068665,SEED,1,0.1395,0.75,Additive manufacturing materials system
10500641,65635592,SEED,1,0.1389,0.625,Additive manufacturing apparatus and methods
11267052,65635592,SEED,1,0.1389,0.625,Additive manufacturing apparatus and methods
10442180,58701464,SEED,1,0.1385,0.7143,Systems and methods for additive manufacturing recoating
11577453,70728513,SEED,1,0.1383,0.625,Additive manufacturing system and a method of additive manufacturing
10427352,65724514,SEED,1,0.1379,0.6364,Extrusion-based additive manufacturing system and method
10953596,70728513,SEED,1,0.1368,0.625,Additive manufacturing system and a method of additive manufacturing
10792868,52004798,SEED,1,0.1343,1.0,Method and apparatus for three-dimensional fabrication
11254052,56851402,SEED,1,0.1343,0.8333,Vatless additive manufacturing apparatus and method
11833755,56851402,SEED,1,0.1343,0.8333,Vatless additive manufacturing apparatus and method
10399272,66098339,SEED,1,0.1333,0.6,Continuous pull three-dimensional printing
10987869,66098339,SEED,1,0.1333,0.6,Continuous pull three-dimensional printing
12441050,60784650,SEED,1,0.1333,0.6154,System for additive manufacturing of three-dimensional structures and method for
11046930,60784650,SEED,1,0.1333,0.6154,System for additive manufacturing of three-dimensional structures and method for
10678215,66734576,SEED,1,0.1333,0.75,Three dimensional printing method and three dimensional printing apparatus
10821514,69623893,SEED,1,0.1333,0.7143,Apparatus and method for continuous additive manufacturing
11273496,61159994,SEED,1,0.1333,0.7143,System and method for rotational 3D printing
11420265,69623893,SEED,1,0.1333,0.7143,Apparatus and method for continuous additive manufacturing
10232552,65529427,SEED,1,0.1333,0.7143,Method for three dimensional printing
11738501,60784650,SEED,1,0.1333,0.6154,System for additive manufacturing of three-dimensional structures and method for
11691218,58701464,SEED,1,0.1325,0.6,Additive-manufacturing methods
12285918,57447372,SEED,1,0.1319,1.0,Printing device and printing method
10744598,69623893,SEED,1,0.1319,1.0,Additive manufacturing apparatus and method
11097464,64657020,SEED,1,0.1313,0.6364,"Systems, devices, and methods for inkjet-based three-dimensional printing"
10821511,56851402,SEED,1,0.1304,0.625,Additive manufacturing apparatus and method for large components
10474135,58183039,SEED,1,0.1304,0.6667,Three dimensional printing method
12479169,66734576,SEED,1,0.129,0.6,Apparatus for modeling three-dimensional object and method for modeling three-di
9718239,66734576,SEED,1,0.1275,0.75,Three dimensional printing apparatus and three dimensional printing method
10286452,61558587,SEED,1,0.1264,0.6,Three-dimensional printing and three-dimensional printers
10259044,61558587,SEED,1,0.1264,0.6,Three-dimensional printing and three-dimensional printers
10252336,61558587,SEED,1,0.1264,0.6,Three-dimensional printing and three-dimensional printers
11840022,67470618,SEED,1,0.1264,0.6667,System and method for additive manufacturing
12441028,68057630,SEED,1,0.1263,0.625,Systems and methods for mixing materials for additive manufacturing
11090728,69623893,SEED,1,0.125,0.8333,Apparatus for additive manufacturing and method of additive manufacturing
11590691,56851402,SEED,1,0.125,0.7143,Plate-based additive manufacturing apparatus and method
11938675,57447372,SEED,1,0.1231,1.0,3D printing device and 3D printing method
11186036,69623893,SEED,1,0.1212,1.0,Additive manufacturing apparatus and additive manufacturing method
9632037,66734576,SEED,1,0.12,0.7,Three dimensional printing apparatus and method for detecting printing anomaly
10035307,66734576,SEED,1,0.12,0.6667,Method and apparatus of three-dimensional printing and electronic apparatus
11229954,69623893,SEED,1,0.1196,1.0,Additive manufacturing apparatus and method
12365143,64657020,SEED,1,0.1188,0.6364,"Three-dimensional (3D) printing methods, systems, and devices for target objects"
12246491,29720734,SEED,1,0.1183,0.7,Apparatus and methods for additive manufacturing of three dimensional objects
11565476,29720734,SEED,1,0.1183,0.7,Apparatus and methods for additive manufacturing of three dimensional objects
10682703,64657020,SEED,1,0.1176,0.6364,Systems and methods for delivering materials for printing three dimensional (3D)
11376786,65635592,SEED,1,0.1132,0.75,Methods and apparatus for additive manufacturing
12226952,69623893,SEED,1,0.1121,0.8333,"Additive manufacturing apparatus, system and method"
11485080,69623893,SEED,1,0.1121,0.8333,"Additive manufacturing apparatus, system and method"
10695835,41800738,ANTISEED-manual,0,0.1111,0.625,Method and system for manufacturing of three dimensional objects
11090726,63963415,SEED,1,0.1099,0.6364,Apparatus and method for three-dimensional metal printing
11498267,56851402,SEED,1,0.1096,0.7143,Multi-material additive manufacturing apparatus and method
11945157,56851402,SEED,1,0.1096,0.7143,Multi-material additive manufacturing apparatus and method
9079356,59398088,SEED,1,0.1053,0.6667,Method and apparatus for producing a three-dimensional object
12162215,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
10744707,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
10603836,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11584069,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11964426,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
12257772,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
9987798,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11577455,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11173660,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11865775,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
9511543,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
10449711,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three dimensional printing
10744708,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
12403651,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
10759109,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11926094,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11945160,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
10315355,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11590699,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
12128613,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
10315356,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
12325185,66734576,SEED,1,0.1038,0.7,Method and apparatus for continuous composite three-dimensional printing
11104070,57447372,SEED,1,0.1031,0.6667,"3D printing head, 3D printing device and control method of 3D printing head"
11124961,61159994,SEED,1,0.0976,0.7143,System and method for 3D construction printing
12208569,62873512,SEED,1,0.0917,0.6,System and method for submicron additive manufacturing
10252487,69623893,SEED,1,0.0866,1.0,Additive manufacturing method and apparatus
11040485,69623893,SEED,1,0.0866,1.0,Additive manufacturing method and apparatus
11548199,54938101,SEED,1,0.0843,0.6667,3D printer and a method for 3D printing of a construct
10399270,54938101,SEED,1,0.0729,0.6667,Photo-curing 3D printer and 3D printing method
11666972,53682015,SEED,1,0.0,1.0,Use of 3D printing for anticounterfeiting
10166726,66668873,SEED,1,0.0,0.6,Method and apparatus for additive manufacturing
11230062,66668873,SEED,1,0.0,0.6,Method and apparatus for additive manufacturing
10307957,66668873,SEED,1,0.0,0.6,Apparatus and method for additive manufacturing
10875249,55759746,SEED,1,0.0,0.7,Additive manufacturing machine comprising an extraction system and method of add
11173662,55759746,SEED,1,0.0,0.625,"Additive-manufacturing head, manufacturing machine, and manufacturing method"
10814569,57396529,SEED,1,0.0,0.6,Method and material for additive manufacturing
9452489,55759746,SEED,1,0.0,0.625,Machine and method for additive manufacturing
11707306,31205631,ANTISEED-AF,0,0.0,0.6667,Fixing bone plate
10065360,54326541,SEED,1,0.0,0.6667,Additive manufacturing apparatus
