family_id,expansion_level,title,abstract,text,label
72264486,ANTISEED-manual,Work machine,"PROBLEM TO BE SOLVED: To suppress contact of a lifted load with an obstacle caused by swinging of the lifted load. 
     SOLUTION: A work machine (1) provided with a lifting device (7) that lifts a lifted load (100) via a traction member (43) comprises: a warning device (77) that issues a warning in a prescribed warming mode; an obstacle detection device (51) that detects location of an obstacle around the lifted load; and a controller (70) that controls the warning device. The controller includes a shape estimation unit (71a) that determines a shape of the lifted load, and a swinging range determination unit (74) that determines the swinging range of the lifted load, and operates the warning device when the obstacle detection device detects location of the obstacle within the swinging range. 
     SELECTED DRAWING: Figure 3 
     COPYRIGHT: (C)2020,JPO&amp;INPIT","Work machine PROBLEM TO BE SOLVED: To suppress contact of a lifted load with an obstacle caused by swinging of the lifted load. SOLUTION: A work machine (1) provided with a lifting device (7) that lifts a lifted load (100) via a traction member (43) comprises: a warning device (77) that issues a warning in a prescribed warming mode; an obstacle detection device (51) that detects location of an obstacle around the lifted load; and a controller (70) that controls the warning device. The controller includes a shape estimation unit (71a) that determines a shape of the lifted load, and a swinging range determination unit (74) that determines the swinging range of the lifted load, and operates the warning device when the obstacle detection device detects location of the obstacle within the swinging range. SELECTED DRAWING: Figure 3 COPYRIGHT: (C)2020,JPO&amp;INPIT",0
59960424,SEED,Bearer modification for V2X communications,"A vehicle to everything application function (V2X AF) transmits a DIAMETER AA-request command to a policy and charging rule function (PCRF). The DIAMETER AA-request command comprises: an attribute value pairs (AVP) identifying a V2X application, and one of more quality of service (QoS) parameters. The one of more quality of service (QoS) parameters indicate a QoS of a V2X bearer for the V2X application employed by a wireless device. The PCRF decides one or more policy and charging control (PCC) provisions for the QoS provided for the V2X application identified by the AVP. The PCRF transmits a DIAMETER command to a policy charging enforcement function (PCEF). The DIAMETER command comprises the one or more PCC provisions for the QoS. The PCEF enforces the one or more PCC provisions for the QoS on a plurality of packets transmitted via the V2X bearer to the wireless device.","Bearer modification for V2X communications A vehicle to everything application function (V2X AF) transmits a DIAMETER AA-request command to a policy and charging rule function (PCRF). The DIAMETER AA-request command comprises: an attribute value pairs (AVP) identifying a V2X application, and one of more quality of service (QoS) parameters. The one of more quality of service (QoS) parameters indicate a QoS of a V2X bearer for the V2X application employed by a wireless device. The PCRF decides one or more policy and charging control (PCC) provisions for the QoS provided for the V2X application identified by the AVP. The PCRF transmits a DIAMETER command to a policy charging enforcement function (PCEF). The DIAMETER command comprises the one or more PCC provisions for the QoS. The PCEF enforces the one or more PCC provisions for the QoS on a plurality of packets transmitted via the V2X bearer to the wireless device.",1
66193632,SEED,A kind of signal control method and control system of pedestrian detection,"The invention belongs to pedestrian traffic signal&#39;s control technology fields, disclose the signal control method and control system of a kind of pedestrian detection, according to the stream of people&#39;s size for checking pedestrian Accreditation Waiting Area, the automatic time for distributing pedestrian&#39;s street crossing phase；How much pedestrian is crossed according to existing on the zebra stripes detected, extends the red time of conflict motor vehicle conflict phase；When detecting on Accreditation Waiting Area and zebra stripes without pedestrian, pedestrian phases are not executed or reduce pedestrian phases；The Accreditation Waiting Area detected and there is the lasting a large amount of stream of people to pass through on zebra stripes, and pass through by what vehicle amount detector detected without motor vehicle, or when few motor vehicle passes through, reduces Vehicle Phase timing or reduce Vehicle Phase.The present invention is based on the data of pedestrian detection, reasonably adjust traffic people street crossing multiphase traffic time allocation or mode reaches: the dynamic adjustment best timing of pedestrian&#39;s street crossing keeps a collection of pedestrians crossing time sufficient, reasonable；Pedestrian&#39;s street crossing phase is reduced when no pedestrian&#39;s street crossing demand, reaches road occupation maximal efficiency.","A kind of signal control method and control system of pedestrian detection The invention belongs to pedestrian traffic signal&#39;s control technology fields, disclose the signal control method and control system of a kind of pedestrian detection, according to the stream of people&#39;s size for checking pedestrian Accreditation Waiting Area, the automatic time for distributing pedestrian&#39;s street crossing phase；How much pedestrian is crossed according to existing on the zebra stripes detected, extends the red time of conflict motor vehicle conflict phase；When detecting on Accreditation Waiting Area and zebra stripes without pedestrian, pedestrian phases are not executed or reduce pedestrian phases；The Accreditation Waiting Area detected and there is the lasting a large amount of stream of people to pass through on zebra stripes, and pass through by what vehicle amount detector detected without motor vehicle, or when few motor vehicle passes through, reduces Vehicle Phase timing or reduce Vehicle Phase.The present invention is based on the data of pedestrian detection, reasonably adjust traffic people street crossing multiphase traffic time allocation or mode reaches: the dynamic adjustment best timing of pedestrian&#39;s street crossing keeps a collection of pedestrians crossing time sufficient, reasonable；Pedestrian&#39;s street crossing phase is reduced when no pedestrian&#39;s street crossing demand, reaches road occupation maximal efficiency.",1
73171421,ANTISEED-manual,Sensor installation device,"The application discloses sensor installation device relates to the autopilot field. The specific implementation scheme is as follows: including shell and inner shell, the inner shell has the chamber that holds, set up on the inner shell and hold the first opening that the chamber communicates, set up the second opening that corresponds with first opening on the shell, the inner shell rotate in the shell set up and the inner shell rotate to when presetting the position with shell fixed connection, the inner shell can rotate for the shell promptly, just drive the sensor in the inner shell and take place to rotate when the inner shell rotates, the inner shell is fixed with the shell and is set up after rotating to presetting the position, just so realized the adjustment to sensor field angle, satisfy the installation demand in multiple field of vision, easy operation is convenient, help improving work efficiency, and the installation cost is reduced. The problem of current mounting means fixed the visual angle of sensor, can not satisfy the collection demand in different fields of vision is solved.","Sensor installation device The application discloses sensor installation device relates to the autopilot field. The specific implementation scheme is as follows: including shell and inner shell, the inner shell has the chamber that holds, set up on the inner shell and hold the first opening that the chamber communicates, set up the second opening that corresponds with first opening on the shell, the inner shell rotate in the shell set up and the inner shell rotate to when presetting the position with shell fixed connection, the inner shell can rotate for the shell promptly, just drive the sensor in the inner shell and take place to rotate when the inner shell rotates, the inner shell is fixed with the shell and is set up after rotating to presetting the position, just so realized the adjustment to sensor field angle, satisfy the installation demand in multiple field of vision, easy operation is convenient, help improving work efficiency, and the installation cost is reduced. The problem of current mounting means fixed the visual angle of sensor, can not satisfy the collection demand in different fields of vision is solved.",0
39874371,ANTISEED-manual,Cell broadcast updates to application software,"A system for providing information services via broadcast messages to mobile stations and other devices. The broadcast messages are encrypted prior to being communicated to devices within a geographic area. A client application retrieves cryptographic keys associated with the information services to which a customer is subscribed. When the mobile station or device receives encrypted broadcast messages, the client application determines if it has the cryptographic key to decrypt the message. If so, the information contained in the message is displayed. If not, then the message is ignored by the mobile station. The information may be used to provide or retrieve near real time information from devices to provide such services as traffic alters, fleet management, etc.","Cell broadcast updates to application software A system for providing information services via broadcast messages to mobile stations and other devices. The broadcast messages are encrypted prior to being communicated to devices within a geographic area. A client application retrieves cryptographic keys associated with the information services to which a customer is subscribed. When the mobile station or device receives encrypted broadcast messages, the client application determines if it has the cryptographic key to decrypt the message. If so, the information contained in the message is displayed. If not, then the message is ignored by the mobile station. The information may be used to provide or retrieve near real time information from devices to provide such services as traffic alters, fleet management, etc.",0
72832569,ANTISEED-manual,Robust training of large-scale object detectors with a noisy dataset,"Systems and methods are described for object detection within a digital image using a hierarchical softmax function. The method may include applying a first softmax function of a softmax hierarchy on a digital image based on a first set of object classes that are children of a root node of a class hierarchy, then apply a second (and subsequent) softmax functions to the digital image based on a second (and subsequent) set of object classes, where the second (and subsequent) object classes are children nodes of an object class from the first (or parent) object classes. The methods may then include generating an object recognition output using a convolutional neural network (CNN) based at least in part on applying the first and second (and subsequent) softmax functions. In some cases, the hierarchical softmax function is the loss function for the CNN.","Robust training of large-scale object detectors with a noisy dataset Systems and methods are described for object detection within a digital image using a hierarchical softmax function. The method may include applying a first softmax function of a softmax hierarchy on a digital image based on a first set of object classes that are children of a root node of a class hierarchy, then apply a second (and subsequent) softmax functions to the digital image based on a second (and subsequent) set of object classes, where the second (and subsequent) object classes are children nodes of an object class from the first (or parent) object classes. The methods may then include generating an object recognition output using a convolutional neural network (CNN) based at least in part on applying the first and second (and subsequent) softmax functions. In some cases, the hierarchical softmax function is the loss function for the CNN.",0
67770558,SEED,Parametric data modeling for model based reasoners,"Methods and apparatus are provided for an integrated vehicle health management system that uses a model based reasoner to develop real-time diagnostic and maintenance information about a vehicle. A model having nodes is used to represent sensors, components, functions and other elements of the system. Parameterized input sensors provide flexible definitions of each node. Once developed, the model is loaded into an operational flight program to provide real¬ time failure analysis of the vehicle.","Parametric data modeling for model based reasoners Methods and apparatus are provided for an integrated vehicle health management system that uses a model based reasoner to develop real-time diagnostic and maintenance information about a vehicle. A model having nodes is used to represent sensors, components, functions and other elements of the system. Parameterized input sensors provide flexible definitions of each node. Once developed, the model is loaded into an operational flight program to provide real¬ time failure analysis of the vehicle.",1
70729985,SEED,Apparatus and method for handling passenger safety of autonomous vehicle,"The present invention discloses an apparatus and method for passenger safety handling of an autonomous vehicle, which enables passengers to have emotional stability and safely escape in the event of emergency such as sudden braking or drive inability of the autonomous vehicle. The disclosed apparatus comprises: a passenger characteristic identification unit which tracks and classifies passengers in an autonomous vehicle and identifies characteristics of the passengers; a detection unit which detects a state of the surrounding moving obstacles and detects whether the autonomous vehicle has failed; an emergency situation determination unit determines whether an emergency situation occurs based on information from the detection unit and determines the type of the emergency situation; and a control unit for controlling escape guidance according to the emergency situation based on information from the passenger characteristic identification unit and the emergency situation determination unit.","Apparatus and method for handling passenger safety of autonomous vehicle The present invention discloses an apparatus and method for passenger safety handling of an autonomous vehicle, which enables passengers to have emotional stability and safely escape in the event of emergency such as sudden braking or drive inability of the autonomous vehicle. The disclosed apparatus comprises: a passenger characteristic identification unit which tracks and classifies passengers in an autonomous vehicle and identifies characteristics of the passengers; a detection unit which detects a state of the surrounding moving obstacles and detects whether the autonomous vehicle has failed; an emergency situation determination unit determines whether an emergency situation occurs based on information from the detection unit and determines the type of the emergency situation; and a control unit for controlling escape guidance according to the emergency situation based on information from the passenger characteristic identification unit and the emergency situation determination unit.",1
64815719,SEED,Vehicle-to-vehicle incident information collection,"One or more driving analysis computing devices in a driving analysis system may be configured to collect vehicle driving data and infrastructure data in response to a collision. Vehicle driving data may be received from a first vehicle involved in the collision and a second vehicle involved in the collision. Vehicle driving data may be received for vehicles within a defined radius of the first vehicle and/or the second vehicle. Infrastructure data from infrastructure elements within a defined vicinity of the first vehicle and/or the second vehicle may be received. The received data may be used to initiate an insurance claim, assess fault for the collision, and detect fraudulent claims.","Vehicle-to-vehicle incident information collection One or more driving analysis computing devices in a driving analysis system may be configured to collect vehicle driving data and infrastructure data in response to a collision. Vehicle driving data may be received from a first vehicle involved in the collision and a second vehicle involved in the collision. Vehicle driving data may be received for vehicles within a defined radius of the first vehicle and/or the second vehicle. Infrastructure data from infrastructure elements within a defined vicinity of the first vehicle and/or the second vehicle may be received. The received data may be used to initiate an insurance claim, assess fault for the collision, and detect fraudulent claims.",1
72518039,ANTISEED-manual,Method for operating a motor vehicle and motor vehicle,"Method for operating a motor vehicle (1), comprising the steps of: - Acquisition of sensor data relating to a person (6, 11, 16) in the vicinity of the motor vehicle (1) by at least one sensor device (3) of the motor vehicle (1) - Evaluation of the sensor data to determine gesture information from the posture of at least one limb (7, 12) or the head (13, 17) of the person (6, 11, 16) and / or from an eye position (18) of the person (6, 11, 16) and / or depends on a change in posture or eye position (18), and determination or modification of at least one driving intervention for the motor vehicle (1) as a function of the gesture information.","Method for operating a motor vehicle and motor vehicle Method for operating a motor vehicle (1), comprising the steps of: - Acquisition of sensor data relating to a person (6, 11, 16) in the vicinity of the motor vehicle (1) by at least one sensor device (3) of the motor vehicle (1) - Evaluation of the sensor data to determine gesture information from the posture of at least one limb (7, 12) or the head (13, 17) of the person (6, 11, 16) and / or from an eye position (18) of the person (6, 11, 16) and / or depends on a change in posture or eye position (18), and determination or modification of at least one driving intervention for the motor vehicle (1) as a function of the gesture information.",0
51190620,ANTISEED-manual,A kind of parking occupancy management system and management method thereof,"The invention discloses a kind of parking occupancy management system, including server, client terminal device and parking lot control device；Server, client terminal device and parking lot control device are connected by network；Parking lot control device is according to the service condition real-time update parking space information of parking stall in parking lot, and the parking space information of renewal is sent in real time in server；In server, storage has the parking space information of the real-time update in multiple parking lot；Client terminal device is for sending parking stall inquiry request to server, and parking stall inquiry request includes destination or parking rate；The parking stall Query Result that server mates with parking stall inquiry request according to parking stall inquiry request search parking stall information acquisition sends client terminal device.The present invention realizes issuing the management of parking position with information, enables users to the parking stall around long-range search destination and subscribes parking stall, and can self-navigation and Automatic-settlement, it is achieved that intelligent management parking stall.The invention also discloses a kind of parking stall management method.","A kind of parking occupancy management system and management method thereof The invention discloses a kind of parking occupancy management system, including server, client terminal device and parking lot control device；Server, client terminal device and parking lot control device are connected by network；Parking lot control device is according to the service condition real-time update parking space information of parking stall in parking lot, and the parking space information of renewal is sent in real time in server；In server, storage has the parking space information of the real-time update in multiple parking lot；Client terminal device is for sending parking stall inquiry request to server, and parking stall inquiry request includes destination or parking rate；The parking stall Query Result that server mates with parking stall inquiry request according to parking stall inquiry request search parking stall information acquisition sends client terminal device.The present invention realizes issuing the management of parking position with information, enables users to the parking stall around long-range search destination and subscribes parking stall, and can self-navigation and Automatic-settlement, it is achieved that intelligent management parking stall.The invention also discloses a kind of parking stall management method.",0
15267352,ANTISEED-AF,Pressure responsive valve,,Pressure responsive valve,0
53800901,ANTISEED-AF,"Housing, manufacturing method thereof, and electronic device including the housing","A mobile phone is provided, which includes a metal bezel having a left bezel portion and a right bezel portion and covering at least one part of an outer circumferential edge of a main body of the mobile phone, wherein upper and lower corner bezel portions of the left and right bezel portion are formed to be thicker outwardly in comparison with a middle portion of the left and right bezel portions.","Housing, manufacturing method thereof, and electronic device including the housing A mobile phone is provided, which includes a metal bezel having a left bezel portion and a right bezel portion and covering at least one part of an outer circumferential edge of a main body of the mobile phone, wherein upper and lower corner bezel portions of the left and right bezel portion are formed to be thicker outwardly in comparison with a middle portion of the left and right bezel portions.",0
18058093,ANTISEED-manual,Shock absorbing hood,"PROBLEM TO BE SOLVED: To prevent an air bag in a front hood of an obstacle protection vehicle from deforming and obstructing the forward view in case of a collision due to the effect of wind pressure or the like because the vehicle is very likely to run at a high speed in case of the collision. SOLUTION: A hood 5 comprises an outer panel 51, an inner panel 52 bonded to the outer panel 51, an air bag 6a, and a reaction force plate 7, with the air bag 6a and the reaction force plate 7 interposed between the outer and inner panels 51 and 52. When an obstacle detection means disposed on a vehicle detects a collision with an obstacle, an actuation signal is sent to the air bag 6a to expand it. Here, as a downward load is supported with the reaction force plate 7, the air bag 6a expands upward, the expansion force of the air bag breaks up the bond between the outer panel 51 and the inner panel 52, and the outer panel 51 moves upward. Since a stroke amount is produced corresponding to the air bag which has expanded below the outer panel 51 of a thin sheet structure, the shock due to a secondary collision is alleviated.","Shock absorbing hood PROBLEM TO BE SOLVED: To prevent an air bag in a front hood of an obstacle protection vehicle from deforming and obstructing the forward view in case of a collision due to the effect of wind pressure or the like because the vehicle is very likely to run at a high speed in case of the collision. SOLUTION: A hood 5 comprises an outer panel 51, an inner panel 52 bonded to the outer panel 51, an air bag 6a, and a reaction force plate 7, with the air bag 6a and the reaction force plate 7 interposed between the outer and inner panels 51 and 52. When an obstacle detection means disposed on a vehicle detects a collision with an obstacle, an actuation signal is sent to the air bag 6a to expand it. Here, as a downward load is supported with the reaction force plate 7, the air bag 6a expands upward, the expansion force of the air bag breaks up the bond between the outer panel 51 and the inner panel 52, and the outer panel 51 moves upward. Since a stroke amount is produced corresponding to the air bag which has expanded below the outer panel 51 of a thin sheet structure, the shock due to a secondary collision is alleviated.",0
55961997,SEED,Object-centric fine-grained image classification,"Systems and methods are disclosed for classifying vehicles by performing scale aware detection; performing detection assisted sampling for convolutional neural network (CNN) training, and performing deep CNN fine-grained image classification to classify the vehicle type.","Object-centric fine-grained image classification Systems and methods are disclosed for classifying vehicles by performing scale aware detection; performing detection assisted sampling for convolutional neural network (CNN) training, and performing deep CNN fine-grained image classification to classify the vehicle type.",1
54197547,ANTISEED-manual,Method for providing an obstacle-free path using image identification and mobile assistive device,"Disclosed are a method for providing an obstacle-free path using image identification and a mobile assistive device. The method simulates a user&#39;s vision and shoots images on spot in real time, runs analyses based on objects in the field of the shot images so as to generate path information, and based on the path information to run analyses on obstacles in the surroundings of the shot spot and the three-dimensional coordinates of the obstacle&#39;s spot, then applies an obstacle detection process to work together with the present location and map information in order to generate an obstacle-free path for guiding the user. The disclosure is able to apply the aforementioned technology to provide a path option and fix the path in real time to generate an obstacle-free path, thereby ensuring a safe and convenient moving path.","Method for providing an obstacle-free path using image identification and mobile assistive device Disclosed are a method for providing an obstacle-free path using image identification and a mobile assistive device. The method simulates a user&#39;s vision and shoots images on spot in real time, runs analyses based on objects in the field of the shot images so as to generate path information, and based on the path information to run analyses on obstacles in the surroundings of the shot spot and the three-dimensional coordinates of the obstacle&#39;s spot, then applies an obstacle detection process to work together with the present location and map information in order to generate an obstacle-free path for guiding the user. The disclosure is able to apply the aforementioned technology to provide a path option and fix the path in real time to generate an obstacle-free path, thereby ensuring a safe and convenient moving path.",0
31864763,ANTISEED-AF,,,,0
50188580,SEED,Construction area detection using multiple sources,,Construction area detection using multiple sources,1
58463757,SEED,Detection of pedestrians using missibility cards,,Detection of pedestrians using missibility cards,1
57629361,SEED,Vehicle traveling support control apparatus,"A vehicle traveling support control apparatus includes a traveling environment determining portion that determines a traveling environment of a vehicle, a support device determining portion that determines a serviceable traveling support device from one or more traveling support devices mounted in the vehicle in accordance with the traveling environment determined by the traveling environment determining portion, a presentation portion that presents support guidance of the serviceable traveling support device, and a control portion that controls the presentation portion to present the support guidance of the serviceable traveling support device based on use frequency of the serviceable traveling support device determined by the support device determining portion.","Vehicle traveling support control apparatus A vehicle traveling support control apparatus includes a traveling environment determining portion that determines a traveling environment of a vehicle, a support device determining portion that determines a serviceable traveling support device from one or more traveling support devices mounted in the vehicle in accordance with the traveling environment determined by the traveling environment determining portion, a presentation portion that presents support guidance of the serviceable traveling support device, and a control portion that controls the presentation portion to present the support guidance of the serviceable traveling support device based on use frequency of the serviceable traveling support device determined by the support device determining portion.",1
65153385,SEED,A kind of processing method that the pedestrian detection based on deep neural network identifies again,"The invention discloses a kind of processing methods that the pedestrian detection based on deep neural network identifies again, it is on the basis of Faster-RCNN object detection network, according to the following steps improve: step 1, improve Faster-RCNN:1), Faster-RCNN is added to an additional region recommendation network, 2) it, is finally added to the full articulamentum of 256 neurons in improved network for extracting the relevant feature of pedestrian&#39;s identity, and adds calculating of the characteristic storage module for loss function；3) On-line matching loss function OLP and the preferential loss function HEP of difficult sample, are added to after the full articulamentum identified again for pedestrian；The training of Faster-RCNN after step 2, improvement；The test of Faster-RCNN after step 3, improvement.The solution have the advantages that: it is integrated together first is that pedestrian detection is identified again with pedestrian, improves the performance that the pedestrian based on pedestrian detection network identifies again；Second is that improving the accuracy of pedestrian&#39;s search mission.","A kind of processing method that the pedestrian detection based on deep neural network identifies again The invention discloses a kind of processing methods that the pedestrian detection based on deep neural network identifies again, it is on the basis of Faster-RCNN object detection network, according to the following steps improve: step 1, improve Faster-RCNN:1), Faster-RCNN is added to an additional region recommendation network, 2) it, is finally added to the full articulamentum of 256 neurons in improved network for extracting the relevant feature of pedestrian&#39;s identity, and adds calculating of the characteristic storage module for loss function；3) On-line matching loss function OLP and the preferential loss function HEP of difficult sample, are added to after the full articulamentum identified again for pedestrian；The training of Faster-RCNN after step 2, improvement；The test of Faster-RCNN after step 3, improvement.The solution have the advantages that: it is integrated together first is that pedestrian detection is identified again with pedestrian, improves the performance that the pedestrian based on pedestrian detection network identifies again；Second is that improving the accuracy of pedestrian&#39;s search mission.",1
11730427,ANTISEED-AF,Workpiece conveying method,"PURPOSE: To eliminate a wasteful standby time by dividing a work process into two parts and a work region into three areas and executing a half work process in one of a pair of end part areas, except a central area, while executing pre-work and post-work processes in the other end part area.  
     CONSTITUTION: Three stations W1, W2, W3 are respectively division-set, and the first printed board Pb 1  is carried in the upstream side work station W1, with parts loaded in an about half region of the printed board Pb 1 , and conveyed, after work is performed after loading, to the standby station W2. Subsequently, the next printed board Pb 2  is carried in the work station W1 to execute work before loading. The printed board Pb 1  from the standby station W2 is carried in the downstream side work station W3 and left as executing work before loading while half loading of electronic parts is executed on the printed board Pb 2  in the work station W1, and then electronic parts are loaded in the rest of half region of the printed board Pb 1  in the work station W3. 
     COPYRIGHT: (C)1991,JPO&amp;Japio","Workpiece conveying method PURPOSE: To eliminate a wasteful standby time by dividing a work process into two parts and a work region into three areas and executing a half work process in one of a pair of end part areas, except a central area, while executing pre-work and post-work processes in the other end part area. CONSTITUTION: Three stations W1, W2, W3 are respectively division-set, and the first printed board Pb 1 is carried in the upstream side work station W1, with parts loaded in an about half region of the printed board Pb 1 , and conveyed, after work is performed after loading, to the standby station W2. Subsequently, the next printed board Pb 2 is carried in the work station W1 to execute work before loading. The printed board Pb 1 from the standby station W2 is carried in the downstream side work station W3 and left as executing work before loading while half loading of electronic parts is executed on the printed board Pb 2 in the work station W1, and then electronic parts are loaded in the rest of half region of the printed board Pb 1 in the work station W3. COPYRIGHT: (C)1991,JPO&amp;Japio",0
42185874,SEED,Vehicle speed control device,"&lt;P&gt;PROBLEM TO BE SOLVED: To provide a vehicle speed control device for setting a target vehicle speed, according to the intention of a driver.  &lt;P&gt;SOLUTION: A vehicle speed control device 1 for controlling the vehicle speed of a self-vehicle, based on a target vehicle speed is provided with: a decelerating operation detecting means 12 for detecting the decelerating operation of a driver; a target vehicle speed setting means 34 for setting the target vehicle speed of the self-vehicle, based on the decelerating operation detected by the decelerating operation detection means 12; peripheral object detection means 10, 11, and 32 for detecting an object in the periphery of the self-vehicle. The target vehicle speed setting means 34 is such that it is not to set the target vehicle speed, based on the decelerating operation when any object other than the preceding vehicle in the periphery of the self-vehicle is detected by the peripheral object detection means 10, 11 and 32.  &lt;P&gt;COPYRIGHT: (C)2010,JPO&amp;INPIT","Vehicle speed control device &lt;P&gt;PROBLEM TO BE SOLVED: To provide a vehicle speed control device for setting a target vehicle speed, according to the intention of a driver. &lt;P&gt;SOLUTION: A vehicle speed control device 1 for controlling the vehicle speed of a self-vehicle, based on a target vehicle speed is provided with: a decelerating operation detecting means 12 for detecting the decelerating operation of a driver; a target vehicle speed setting means 34 for setting the target vehicle speed of the self-vehicle, based on the decelerating operation detected by the decelerating operation detection means 12; peripheral object detection means 10, 11, and 32 for detecting an object in the periphery of the self-vehicle. The target vehicle speed setting means 34 is such that it is not to set the target vehicle speed, based on the decelerating operation when any object other than the preceding vehicle in the periphery of the self-vehicle is detected by the peripheral object detection means 10, 11 and 32. &lt;P&gt;COPYRIGHT: (C)2010,JPO&amp;INPIT",1
59562967,ANTISEED-manual,"Information processing device, control method, program and storage medium","On the basis of a segment signal Sseg outputted by a core unit 1, a signal processing unit 2 of a LIDAR unit 100 generates a polar coordinate space frame Fp indicating the received light intensity of laser light with respect to each scan angle that indicates the outgoing direction of the laser light and its corresponding target distance Ltag. Then, the signal processing unit 2 converts the polar coordinate space frames Fp into an orthogonal coordinate space frame Fo and outputs it to a display control unit 3. Further, for an outgoing direction of the laser light in which the segment signal Sseg outputted by the core unit 1 indicates a received light intensity equal to or larger than a threshold Apth, the signal processing unit 2 generates the measurement point information Ip and outputs it to a point group processing unit 5.","Information processing device, control method, program and storage medium On the basis of a segment signal Sseg outputted by a core unit 1, a signal processing unit 2 of a LIDAR unit 100 generates a polar coordinate space frame Fp indicating the received light intensity of laser light with respect to each scan angle that indicates the outgoing direction of the laser light and its corresponding target distance Ltag. Then, the signal processing unit 2 converts the polar coordinate space frames Fp into an orthogonal coordinate space frame Fo and outputs it to a display control unit 3. Further, for an outgoing direction of the laser light in which the segment signal Sseg outputted by the core unit 1 indicates a received light intensity equal to or larger than a threshold Apth, the signal processing unit 2 generates the measurement point information Ip and outputs it to a point group processing unit 5.",0
18041737,ANTISEED-AF,Phase shift detector for printing press,"(57) [Problem] To provide a phase shift detecting device whose structure is simplified, installation cost is inexpensive, and performance is sufficiently satisfied. An intermediate shaft rotatably supported on a fixed member of a printing press, a first detection gear fitted non-rotatably on the intermediate shaft, and relatively rotatable on the intermediate shaft. A second detection gear fitted therein, one of the first and second detection gears being provided on a first drive gear coaxially and integrally provided on the rear segment, and the other being provided on a reversing cylinder. In this connection state, the first and second detection gears are synchronously rotated at the same rotation speed in the same direction, and are separately connected to the second drive gear provided coaxially and integrally. Is characterized in that the phase shift caused by the phase shift is caused to appear as a phase shift between these detection gears.","Phase shift detector for printing press (57) [Problem] To provide a phase shift detecting device whose structure is simplified, installation cost is inexpensive, and performance is sufficiently satisfied. An intermediate shaft rotatably supported on a fixed member of a printing press, a first detection gear fitted non-rotatably on the intermediate shaft, and relatively rotatable on the intermediate shaft. A second detection gear fitted therein, one of the first and second detection gears being provided on a first drive gear coaxially and integrally provided on the rear segment, and the other being provided on a reversing cylinder. In this connection state, the first and second detection gears are synchronously rotated at the same rotation speed in the same direction, and are separately connected to the second drive gear provided coaxially and integrally. Is characterized in that the phase shift caused by the phase shift is caused to appear as a phase shift between these detection gears.",0
43847780,SEED,Multifunctional electronic accelerator cruise control system,"The utility model relates to a multifunctional electronic accelerator cruise control system which comprises a main controller, and a control handle and a display device that are respectively connected with the main controller, wherein the main controller is connected with an electronic accelerator position sensor by an accelerator adapter; the main controller is connected with a vehicle speed sensor by a vehicle speed signal wire; the main controller is connected with a clutch by a clutch signal wire; the main controller is provided with two braking signal wires which are respectively connected with a stop lamp fuse and a stop lamp; the accelerator adapter is connected with an engine electronic control unit (ECU); the main controller comprises two micro-programmed control unit (MCU) chips, wherein one is used for a main control MCU circuit, and the other one is used for a monitoring MCU circuit; and the main control MCU circuit and the monitoring MCU circuit are used for mutually monitoring. The multifunctional electronic accelerator cruise control system can be applied to all electronic accelerator automobiles, and is added with speeding alarm or speed limit function based on traditional cruise control, thus being especially suitable for being used in urban areas, reducing speeding violation caused by the fault of a driver and fundamentally stopping overspeed driving.","Multifunctional electronic accelerator cruise control system The utility model relates to a multifunctional electronic accelerator cruise control system which comprises a main controller, and a control handle and a display device that are respectively connected with the main controller, wherein the main controller is connected with an electronic accelerator position sensor by an accelerator adapter; the main controller is connected with a vehicle speed sensor by a vehicle speed signal wire; the main controller is connected with a clutch by a clutch signal wire; the main controller is provided with two braking signal wires which are respectively connected with a stop lamp fuse and a stop lamp; the accelerator adapter is connected with an engine electronic control unit (ECU); the main controller comprises two micro-programmed control unit (MCU) chips, wherein one is used for a main control MCU circuit, and the other one is used for a monitoring MCU circuit; and the main control MCU circuit and the monitoring MCU circuit are used for mutually monitoring. The multifunctional electronic accelerator cruise control system can be applied to all electronic accelerator automobiles, and is added with speeding alarm or speed limit function based on traditional cruise control, thus being especially suitable for being used in urban areas, reducing speeding violation caused by the fault of a driver and fundamentally stopping overspeed driving.",1
