train_patent_id,eval_family_id,eval_expansion_level,eval_label,abs_jaccard,title_jaccard,train_title
10717411,72290196,ANTISEED-manual,0,0.3469,0.6667,Systems and methods of using piezoelectric sensors for theft detection of enclos
10919492,72290196,ANTISEED-manual,0,0.3469,0.6667,Systems and methods of using piezoelectric sensors for theft detection of enclos
10993126,59360945,SEED,1,0.3462,0.6471,Systems and methods for allocating network controllers in a network of moving th
10768282,69160242,ANTISEED-manual,0,0.339,1.0,Method and system for laser phase tracking for internal reflection subtraction i
10216189,64605223,SEED,1,0.3382,0.6667,Systems and methods for prioritizing object prediction for autonomous vehicles
11099569,64605223,SEED,1,0.3382,0.6667,Systems and methods for prioritizing object prediction for autonomous vehicles
11710303,64605223,SEED,1,0.3382,0.6667,Systems and methods for prioritizing object prediction for autonomous vehicles
10342067,59360945,SEED,1,0.3333,0.6,Systems and methods for vehicular positioning based on wireless fingerprinting d
10477449,59360945,SEED,1,0.3333,0.6471,"Systems and methods for route selection in a network of moving things, for examp"
10360021,59360945,SEED,1,0.3273,0.6111,Systems and methods for reliable software update in a network of moving things i
10992514,59360945,SEED,1,0.32,0.6471,"Systems and methods for adaptable synchronization in a network of moving things,"
10659975,59360945,SEED,1,0.3,0.6111,Systems and methods for providing underground services in a network of moving th
11190965,59360945,SEED,1,0.2941,0.6111,Systems and methods for predictive connection selection in a network of moving t
11073390,67807499,SEED,1,0.2936,1.0,Lidar system and autonomous driving system using the same
10232838,71892951,SEED,1,0.2923,0.6667,Control device and control method for vehicle
11644833,72513647,SEED,1,0.2895,1.0,Self-driving vehicle systems and methods
12147229,72513647,SEED,1,0.2895,1.0,Self-driving vehicle systems and methods
10986515,59360945,SEED,1,0.2857,0.6316,Systems and methods for context-aware and profile-based security in a network of
9721154,52688732,ANTISEED-manual,0,0.2778,0.7143,"Object detection apparatus, object detection method, and object detection system"
11126178,68426874,SEED,1,0.2778,0.6667,Vehicle control
10562520,71892951,SEED,1,0.2759,0.6667,Control device for vehicle and control method for vehicle
10091733,59360945,SEED,1,0.2727,0.6471,"Systems and methods for power management in a network of moving things, for exam"
10744976,72513647,SEED,1,0.2703,1.0,Self-driving vehicle systems and methods
11117467,72518039,ANTISEED-manual,0,0.2653,0.625,Method for operating a self-driving motor vehicle
9886649,51406433,ANTISEED-manual,0,0.2619,0.6667,Object detection device and vehicle using same
10479319,72513647,SEED,1,0.2586,1.0,Self-driving vehicle systems and methods
10493952,72513647,SEED,1,0.2586,1.0,Self-driving vehicle systems and methods
12128894,56937587,SEED,1,0.2553,0.75,Adaptive cruise control
12162486,68136472,SEED,1,0.2537,1.0,Controller and control method
10474154,72513647,SEED,1,0.25,1.0,Self-driving vehicle systems and methods
11828845,39786299,ANTISEED-manual,0,0.2471,0.6667,Obstacle detection device and obstacle detection method
11254311,56937587,SEED,1,0.2459,0.6,Lateral adaptive cruise control
10481606,72513647,SEED,1,0.2453,1.0,Self-driving vehicle systems and methods
9984297,52688732,ANTISEED-manual,0,0.2444,0.7143,Moving object detection device and object detection method
9650044,70728633,SEED,1,0.2407,0.75,Control system and method for host vehicle
11170512,61686436,ANTISEED-manual,0,0.2364,0.625,"Image processing apparatus and method, and image processing system"
11104379,70728633,SEED,1,0.2353,0.75,Travel control system and method for vehicle
10576992,57884949,SEED,1,0.2321,0.6667,Method and apparatus for controlling driving mode of autonomous driving vehicle
11076273,59360945,SEED,1,0.2297,0.6111,"Systems and methods for controlling data transfer in a network of moving things,"
10496891,58503277,ANTISEED-manual,0,0.2297,0.6667,Driver assistance system and method for object detection and notification
11300956,54265027,SEED,1,0.2292,0.8333,Autonomous vehicle control system and method
12135550,54265027,SEED,1,0.2292,0.8333,Autonomous vehicle control system and method
10377342,72513647,SEED,1,0.2292,1.0,Self-driving vehicle systems and methods
11221624,72518039,ANTISEED-manual,0,0.2281,0.625,Method and device for operating an automated vehicle
10513262,72518039,ANTISEED-manual,0,0.2273,1.0,Method for operating a motor vehicle and motor vehicle
10279734,67213901,SEED,1,0.2267,0.6364,Systems and methods for external warning by an autonomous vehicle
12427976,57629361,SEED,1,0.2264,0.6,Traveling control apparatus
11579307,56020770,ANTISEED-manual,0,0.2258,1.0,Method and apparatus for detecting obstacle
11235752,42185874,SEED,1,0.225,0.75,Vehicle control device
11066096,71892951,SEED,1,0.225,0.6667,Vehicle steering control method and vehicle steering control device
9180890,56937587,SEED,1,0.2241,0.6,Smart adaptive cruise control
10733423,61686436,ANTISEED-manual,0,0.2222,1.0,"Image processing apparatus, image processing method, and storage medium"
12033395,52688732,ANTISEED-manual,0,0.2203,0.75,"Object detection device, travel control system, and travel control method"
9434384,70728633,SEED,1,0.2167,0.625,Vehicle cruise control apparatus and method
10380424,59314961,ANTISEED-manual,0,0.2159,1.0,Object detection device and object detection method
9902396,57629361,SEED,1,0.2154,0.6,Vehicle control apparatus
11379699,65312177,ANTISEED-manual,0,0.2154,0.8333,Object detection method and apparatus for object detection
11709261,65031374,SEED,1,0.2152,0.6,"Radar device for vehicle, controlling method of radar device and radar system fo"
11004214,61686436,ANTISEED-manual,0,0.2143,1.0,"Image processing apparatus, image processing method, and storage medium"
9569675,52688732,ANTISEED-manual,0,0.2105,0.625,"Three-dimensional object detection device, and three-dimensional object detectio"
10082564,59314961,ANTISEED-manual,0,0.2088,0.625,"Object detection device, sensing device, movable body device, and object detecti"
11480978,72518039,ANTISEED-manual,0,0.2083,0.625,Method and device for operating an automated vehicle
11524707,54265027,SEED,1,0.2075,0.625,Method and system for analyzing the control of a vehicle
11378951,57884949,SEED,1,0.2069,0.8571,Method for monitoring and controlling autonomous vehicle
9898668,58503277,ANTISEED-manual,0,0.2063,0.8333,System and method of object detection
9352690,56020770,ANTISEED-manual,0,0.2059,0.6667,Apparatus and method for detecting obstacle adaptively to vehicle speed
10289918,67469370,SEED,1,0.2059,0.8571,Method and apparatus for detecting a speed of an object
9283910,65312177,ANTISEED-manual,0,0.2051,1.0,Object detection apparatus and object detection method
11535264,72518039,ANTISEED-manual,0,0.2029,0.8333,Method for operating a motor vehicle
10755581,59360945,SEED,1,0.2024,0.6471,"Systems and methods for port management in a network of moving things, for examp"
9189685,59314961,ANTISEED-manual,0,0.2022,0.6,Object detection device
10640127,67402844,SEED,1,0.2,0.8333,Information processing apparatus and information processing method
11262757,57884949,SEED,1,0.2,0.625,Autonomous driving apparatus and method for autonomous driving of a vehicle
8913786,57358080,ANTISEED-manual,0,0.2,0.7143,"Driving support system, driving support program, and driving support method"
10286908,72513647,SEED,1,0.2,1.0,Self-driving vehicle systems and methods
10509400,68161352,SEED,1,0.2,0.625,Control system for and control method of autonomous driving vehicle
11789460,72513647,SEED,1,0.2,1.0,Self-driving vehicle systems and methods
11041941,52688732,ANTISEED-manual,0,0.2,0.6667,Method and device for calibrating a radar object detection system
11358572,70728633,SEED,1,0.2,0.6667,Brake control system and method for autonomous vehicle control
11073838,72513647,SEED,1,0.2,1.0,Self-driving vehicle systems and methods
9689985,59314961,ANTISEED-manual,0,0.198,0.7143,Laser radar device and object detection method
11713039,57358080,ANTISEED-manual,0,0.1972,0.8333,Driving support system and method
10852392,65031374,SEED,1,0.1967,0.6,Self-calibration device and self-calibration method for vehicle radar
10345807,70728633,SEED,1,0.1964,0.6667,Control system for and control method of autonomous driving vehicle
11392129,54265027,SEED,1,0.1964,0.7143,"Vehicle control system, vehicle control method, and storage medium"
9953225,61686436,ANTISEED-manual,0,0.1961,0.7143,Image processing apparatus and image processing method
10417503,61686436,ANTISEED-manual,0,0.1961,0.7143,Image processing apparatus and image processing method
8442713,71892951,SEED,1,0.1948,0.6,Steering method for vehicle and apparatus thereof
10769480,65312177,ANTISEED-manual,0,0.1944,0.6667,Object detection method and system
10392017,68161352,SEED,1,0.1944,0.6,Vehicle control system
9135506,67469370,SEED,1,0.194,0.7143,Method and apparatus for object detection
10132919,59314961,ANTISEED-manual,0,0.1939,0.7143,"Object detecting device, radar device, and object detection method"
10824157,57629361,SEED,1,0.1935,0.6,Vehicle control apparatus
11465622,56937587,SEED,1,0.1935,0.6,Predictive adaptive cruise control
10401854,54265027,SEED,1,0.1935,0.6667,Vehicle and a control method thereof
10046715,53189592,ANTISEED-manual,0,0.1932,0.6667,Systems and methods for object detection
10921424,32290165,SEED,1,0.1932,0.75,On-vehicle radar system
11364880,54265027,SEED,1,0.193,0.6667,Vehicle and control method thereof
10157468,52688732,ANTISEED-manual,0,0.193,1.0,"Object detection device, object detection method, and object detection system"
9849880,70728633,SEED,1,0.193,1.0,Method and system for vehicle cruise control
10983523,57358080,ANTISEED-manual,0,0.1923,0.7143,Autonomous driving support apparatus and method
10967864,42185874,SEED,1,0.1918,0.75,Vehicle control device
9096229,70728633,SEED,1,0.1918,0.875,Method and system for controlling a vehicle cruise control
8301326,65011805,SEED,1,0.1912,0.75,System and method for autonomous vehicle control
11501526,65011805,SEED,1,0.1912,0.75,System and method for autonomous vehicle control
10347128,62003369,ANTISEED-manual,0,0.1912,0.625,System and method for vehicle-to-vehicle communication
11113563,67469370,SEED,1,0.1912,0.8571,Apparatus for detecting object and method thereof
9710710,65011805,SEED,1,0.1912,0.75,System and method for autonomous vehicle control
11535272,68161352,SEED,1,0.1912,0.7143,Vehicle system for autonomous control in response to abnormality
10430653,65011805,SEED,1,0.1912,0.75,System and method for autonomous vehicle control
11380202,62003369,ANTISEED-manual,0,0.1912,0.625,System and method for vehicle-to-vehicle communication
10632993,37805416,SEED,1,0.191,0.6667,Travel control apparatus for vehicle
11892540,32290165,SEED,1,0.191,1.0,Vehicle-mounted radar system
12403905,52628744,SEED,1,0.191,0.6,System and method for downhill headway control for cruise control
11069242,63855695,ANTISEED-manual,0,0.1905,0.6667,Traveling assistance method of traveling assistance device and traveling assista
11698456,59681248,ANTISEED-manual,0,0.1905,1.0,Object detection system
10269242,59676740,SEED,1,0.19,1.0,Autonomous police vehicle
11858512,68136472,SEED,1,0.1899,1.0,Controller and control method
10643338,59314961,ANTISEED-manual,0,0.1895,1.0,Object detection device and object detection method
12050290,59681248,ANTISEED-manual,0,0.1889,1.0,Object detection system
12331573,59314961,ANTISEED-manual,0,0.1889,0.6667,"Obstacle detection device, and method"
10379543,65011805,SEED,1,0.1887,0.6364,Vehicle and control method thereof and autonomous driving system using the same
10438360,61686436,ANTISEED-manual,0,0.1887,0.75,"Video processing apparatus, video processing method, and storage medium"
9940509,65312177,ANTISEED-manual,0,0.1884,1.0,Object detection method and object detection apparatus
11555913,60682981,ANTISEED-manual,0,0.1884,0.6667,Object recognition device and object recognition method
11225257,63855695,ANTISEED-manual,0,0.1875,0.6667,Driving assistance method and driving assistance device
10351137,57884949,SEED,1,0.1875,0.6667,Apparatus and method for controlling autonomous vehicle lane changes
11062603,68764087,ANTISEED-manual,0,0.1867,0.625,Object detection device for vehicle and object detection system for vehicle
11305764,49768336,SEED,1,0.1867,0.75,Object detection apparatus
10843696,42185874,SEED,1,0.1867,1.0,Vehicle speed control device
11314972,67469370,SEED,1,0.1857,0.625,Object detection apparatus and method for vehicle
12032061,39786299,ANTISEED-manual,0,0.1856,0.6667,Obstacle detection device and obstacle detection method
12072414,39786299,ANTISEED-manual,0,0.1856,0.6667,Obstacle detection device and obstacle detection method
11529972,42185874,SEED,1,0.1846,0.8,Autonomous vehicle speed control device
11378950,68161352,SEED,1,0.1846,0.6667,Remote system for an autonomous vehicle
10768628,53189592,ANTISEED-manual,0,0.1845,0.6154,Systems and methods for object detection at various ranges using multiple range 
10839681,71892951,SEED,1,0.1842,0.6364,Control device and method for controlling autonomous driving vehicle
11535278,71892951,SEED,1,0.1842,0.7778,Control method and control device for autonomous vehicle
11914028,49160797,ANTISEED-manual,0,0.1842,0.6,Object detection device for vehicle
10960877,59314961,ANTISEED-manual,0,0.1839,1.0,Object detection device and object detection method
10906532,57884949,SEED,1,0.1833,0.75,Autonomous vehicle and method for controlling the same
10395103,65312177,ANTISEED-manual,0,0.1831,0.8333,"Object detection method, object detection apparatus, and program"
10371815,65312177,ANTISEED-manual,0,0.1831,0.625,"Radar module, transport apparatus, and object detection method"
9213909,65312177,ANTISEED-manual,0,0.1831,0.8333,"Object detection method, object detection apparatus, and program"
10877135,67469370,SEED,1,0.1831,0.7143,Object detection apparatus and object detecting method
12258009,70728633,SEED,1,0.1831,0.8571,"Cruise control method and system, and vehicle"
9333971,52628744,SEED,1,0.1828,0.6667,Adaptive cruise control system for vehicle using V2V communication and control m
8983750,63796687,ANTISEED-manual,0,0.1828,0.6,Driving support apparatus for vehicle
11308717,59314961,ANTISEED-manual,0,0.1818,1.0,Object detection device and object detection method
11226409,39871679,SEED,1,0.1818,0.6667,In-vehicle radar device
11292492,63855695,ANTISEED-manual,0,0.1818,0.6667,Driving assistance method and driving assistance device
11954918,52688732,ANTISEED-manual,0,0.1818,0.625,"Object detection device, object detection method, and storage medium"
10124784,70728633,SEED,1,0.1803,0.7778,Method and system for controlling shifting of a vehicle in cruise control
11167759,52628744,SEED,1,0.1798,0.7273,Method and apparatus for controlling a vehicle including an adaptive cruise cont
9367749,65312177,ANTISEED-manual,0,0.1795,0.6,Object detection apparatus
11485378,68161352,SEED,1,0.1795,0.6,Vehicle control system
10043067,41568683,SEED,1,0.1791,0.6,System and method for detecting pedestrians using a single normal camera
12025728,67469370,SEED,1,0.1791,0.6,Radar apparatus and method for detecting object based on multiple modes
12326501,59681248,ANTISEED-manual,0,0.1789,1.0,Object detection system
10386840,54265027,SEED,1,0.1774,0.6667,Cruise control system and method
10101446,60682981,ANTISEED-manual,0,0.1774,1.0,Object detection device and object detection method
9171230,65312177,ANTISEED-manual,0,0.1772,0.7143,"Object detection method, object detection apparatus and image pickup apparatus"
9902393,68161352,SEED,1,0.1772,0.6,Vehicle control system
10984555,56094138,ANTISEED-manual,0,0.1772,0.8333,Object detection device and vehicle
9964641,35810049,ANTISEED-manual,0,0.1765,0.75,Object detection device
9373027,49160797,ANTISEED-manual,0,0.1758,1.0,Object detection device
12311940,52628744,SEED,1,0.1758,0.75,Adaptive cruise control system and method
11422231,53086477,ANTISEED-manual,0,0.1746,0.625,Method for operating a vehicle radar system
11093801,59314961,ANTISEED-manual,0,0.1739,1.0,Object detection device and object detection method
9921303,60326539,ANTISEED-manual,0,0.1739,0.6667,Object detection apparatus and method
9383445,59681248,ANTISEED-manual,0,0.1735,1.0,Object detection system
10635920,61686436,ANTISEED-manual,0,0.1731,0.75,"Information processing apparatus, information processing method and storage medi"
11511774,57884949,SEED,1,0.1724,0.75,Method and apparatus for controlling autonomous driving vehicle
11327499,66106817,SEED,1,0.1724,0.75,Vehicle control system
12367767,60157374,SEED,1,0.1719,0.625,Platooning control apparatus and method thereof
9591274,59314961,ANTISEED-manual,0,0.1717,0.7143,"Three-dimensional object detection device, and three-dimensional object detectio"
10192107,65312177,ANTISEED-manual,0,0.1714,1.0,Object detection method and object detection apparatus
10671063,42185874,SEED,1,0.1714,0.75,Vehicle control device
9842283,58503277,ANTISEED-manual,0,0.1714,0.8571,Target object detection system and a method for target object detection
8855874,52628744,SEED,1,0.1707,0.6,Method and device for controlling a vehicle cruise control
10670697,65312177,ANTISEED-manual,0,0.1707,0.625,"Signal processing apparatus, signal processing method, and object detection syst"
10866316,39786299,ANTISEED-manual,0,0.1705,0.6667,Object detection apparatus and object detection method
8818704,67140090,SEED,1,0.1702,0.6154,Navigation system with road object detection mechanism and method of operation t
10274950,72513647,SEED,1,0.1698,1.0,Self-driving vehicle systems and methods
10268192,72513647,SEED,1,0.1698,1.0,Self-driving vehicle systems and methods
10852727,54265027,SEED,1,0.1692,0.7143,System and method for control of an autonomous vehicle
10925059,61160560,ANTISEED-manual,0,0.1692,0.6154,Method and apparatus for transmitting sidelink signal in wireless communication 
10737718,68161352,SEED,1,0.1692,0.625,Steering control system and method for autonomous vehicle
9786181,65011805,SEED,1,0.169,0.8571,Autonomous vehicle and control method thereof
10755384,58503277,ANTISEED-manual,0,0.169,0.8333,Object detection method and object detection system
10521682,65312177,ANTISEED-manual,0,0.169,0.7143,Apparatus and method for controlling object detection
10884103,66671970,SEED,1,0.169,0.6,Calibration system for vehicle radar system
10699169,65312177,ANTISEED-manual,0,0.1688,0.625,Machine learning-based object detection method and apparatus
10627228,49160797,ANTISEED-manual,0,0.1687,1.0,Object detection device
12352887,65031374,SEED,1,0.1687,0.75,Vehicle radar device and control method
10583832,16798699,ANTISEED-manual,0,0.1685,0.8333,Obstacle detection system for a work vehicle
11460311,69847987,ANTISEED-manual,0,0.1684,0.6,"Path planning method, system and device for autonomous driving"
11753008,52628744,SEED,1,0.1683,0.7273,System and method for adaptive cruise control with proximate vehicle detection
10752246,52628744,SEED,1,0.1683,0.7273,System and method for adaptive cruise control with proximate vehicle detection
10002290,59314961,ANTISEED-manual,0,0.1683,0.7143,Learning device and learning method for object detection
9672634,70848337,ANTISEED-manual,0,0.1667,0.8571,System and a method for tracking objects
10303181,72513647,SEED,1,0.1667,1.0,Self-driving vehicle systems and methods
10679312,63854035,SEED,1,0.1667,1.0,Dynamic autonomous vehicle servicing and management
11242066,65011805,SEED,1,0.1667,0.75,Vehicle control apparatus and vehicle control system and vehicle control method 
10520942,65011805,SEED,1,0.1667,0.8571,Autonomous vehicle control system and method
12151682,52628744,SEED,1,0.1667,0.75,Adaptive cruise control method and system
9031286,65312177,ANTISEED-manual,0,0.1667,0.6667,Object detection device and object detection method
12153122,59681248,ANTISEED-manual,0,0.1649,0.75,Foreign-object detection system
9558546,59314961,ANTISEED-manual,0,0.1649,0.7143,"Three-dimensional object detection device, and three-dimensional object detectio"
9689978,39871679,SEED,1,0.1647,0.6667,In-vehicle radar apparatus
9014941,52628744,SEED,1,0.1647,0.7,System and method for validating adaptive cruise control operations
11334075,70729985,SEED,1,0.1647,0.6,Apparatus and method for controlling autonomous vehicle
10049577,49768336,SEED,1,0.1646,0.75,Object detection apparatus
11768287,49768336,SEED,1,0.1646,0.75,Object detection apparatus
9227604,63855695,ANTISEED-manual,0,0.1642,0.6667,Travel control device and travel control method
10875503,70728633,SEED,1,0.1642,0.6,System and method for anti-theft control for autonomous vehicle
9965959,49539600,SEED,1,0.1639,0.6,Lane departure warning apparatus
9776509,52628744,SEED,1,0.1628,0.7,Method and apparatus for adaptive cruise control in a road vehicle
9393960,42185874,SEED,1,0.1625,0.6,Vehicle cruise control device
11402484,63111468,ANTISEED-manual,0,0.1625,0.7,"Object detection device, in-vehicle radar system, monitoring radar system, objec"
12384368,56937587,SEED,1,0.1622,0.75,Adaptive cruise control
11947016,59314961,ANTISEED-manual,0,0.1616,0.625,Object detection device and method of operating the same
11906612,59314961,ANTISEED-manual,0,0.1616,1.0,Object detection device and object detection method
10527719,39786299,ANTISEED-manual,0,0.1613,0.6667,Object detection apparatus and object detection method
12211285,58503277,ANTISEED-manual,0,0.16,0.8333,Object detection system and object detection method
10614326,58503277,ANTISEED-manual,0,0.16,0.6,System and method for vehicle control based on object and color detection
11338722,68161352,SEED,1,0.16,0.8333,Control system for autonomous vehicle lighting
10082791,48226412,SEED,1,0.1594,0.7143,Autonomous vehicle control system and method
12007475,49768336,SEED,1,0.1591,0.75,Object detection apparatus
9921304,49768336,SEED,1,0.1585,0.75,Object detection apparatus
11427212,68161352,SEED,1,0.1579,0.8333,Autonomous driving control system for vehicle
9589193,52688732,ANTISEED-manual,0,0.1579,0.625,Three-dimensional object detection device and three-dimensional object detection
10495741,59681248,ANTISEED-manual,0,0.1579,0.6,Object detection device and object detection system
10431088,49768336,SEED,1,0.1573,0.75,Object detection apparatus
10558213,68161352,SEED,1,0.1571,0.625,Control system for and control method of autonomous driving vehicle
10509399,68161352,SEED,1,0.1571,0.625,Control system for and control method of autonomous driving vehicle
11619736,49160797,ANTISEED-manual,0,0.1566,1.0,Object detection device
11467278,70848337,ANTISEED-manual,0,0.1566,0.7143,System and method of detecting objects
10019636,49768336,SEED,1,0.1566,0.75,Object detection apparatus
12032055,49768336,SEED,1,0.1566,0.6,Moving object detection apparatus
11294045,49768336,SEED,1,0.1566,0.75,Object detection apparatus
9616887,64949790,SEED,1,0.1562,0.7,Driving assistance device for vehicle and driving assistance method for vehicle
10789492,49768336,SEED,1,0.1562,0.6,Specific object detection apparatus
11024042,65312177,ANTISEED-manual,0,0.1558,0.8333,Moving object detection apparatus and moving object detection method
9460352,51689492,ANTISEED-manual,0,0.1558,0.8,Lane boundary line recognition device
9552514,58503277,ANTISEED-manual,0,0.1558,0.7143,Moving object detection method and system
10775799,60157374,SEED,1,0.1549,0.625,Autonomous cruise control apparatus and method
10752242,54265027,SEED,1,0.1538,0.7143,System and method for control of an autonomous vehicle
8902053,49694478,SEED,1,0.1538,0.625,Method and system for lane departure warning
10625732,57884949,SEED,1,0.1538,0.6667,"Apparatus and method for controlling autonomous driving of vehicle, and vehicle "
10823846,60682981,ANTISEED-manual,0,0.1538,1.0,Object detection method and object detection device
12032062,39786299,ANTISEED-manual,0,0.1538,0.6,Obstacle detection apparatus
11807236,60157374,SEED,1,0.1538,0.6,Coordinating apparatus and method between adaptive cruise control and predictive
11024051,49160797,ANTISEED-manual,0,0.1531,1.0,Object detection device
9821803,48226412,SEED,1,0.1529,0.8571,Vehicle speed and coasting control method and system
11151395,52688732,ANTISEED-manual,0,0.1525,0.8571,"Roadside object detection device, roadside object detection method, and roadside"
8896482,60682981,ANTISEED-manual,0,0.1522,0.6,Object detection method
10900792,72513647,SEED,1,0.1522,1.0,Self-driving vehicle systems and methods
10380741,58503277,ANTISEED-manual,0,0.1519,0.6667,System and method for a deep learning machine for object detection
8938352,70728633,SEED,1,0.1519,0.6,Method and device for controlling a cruise control governor in a vehicle
9208385,58503277,ANTISEED-manual,0,0.1519,0.75,System and method for moving object detection and processing
10780884,48664023,SEED,1,0.1515,0.625,Vehicle cruise control apparatus and vehicle cruise control method
11269324,57884949,SEED,1,0.1515,0.8571,Method and apparatus for controlling autonomous vehicle
12386049,57946379,ANTISEED-manual,0,0.1512,0.6,Ultrasonic object detection device
9239960,49160797,ANTISEED-manual,0,0.1512,0.6,Three-dimensional object detection device
10295666,49160797,ANTISEED-manual,0,0.1512,1.0,Object detection device
9430701,58503277,ANTISEED-manual,0,0.1512,0.8333,Object detection system and method
9440646,47605340,SEED,1,0.1507,0.625,System and method for responding to driver behavior
9855945,47605340,SEED,1,0.1507,0.625,System and method for responding to driver behavior
11377094,47605340,SEED,1,0.1507,0.625,System and method for responding to driver behavior
9296382,47605340,SEED,1,0.1507,0.625,System and method for responding to driver behavior
9505402,47605340,SEED,1,0.1507,0.625,System and method for responding to driver behavior
10852430,43363518,ANTISEED-manual,0,0.1505,0.75,Object detection device
12352854,57946379,ANTISEED-manual,0,0.1505,0.75,Object detection device
9864057,49160797,ANTISEED-manual,0,0.15,0.75,Ultrasonic object detection device
9669833,52628744,SEED,1,0.1494,0.7778,Method and system for operating adaptive cruise control system
11693108,49768336,SEED,1,0.1494,0.6,Moving object detection apparatus
10274593,16417748,ANTISEED-manual,0,0.1494,1.0,Object detection device and object detection method
10345443,60157374,SEED,1,0.1493,0.625,Vehicle cruise control apparatus and vehicle cruise control method
10044100,11756399,ANTISEED-manual,0,0.1489,0.6667,On-vehicle radar device
9652857,63111468,ANTISEED-manual,0,0.1486,0.625,Object detection apparatus detection method and program
10041791,49768336,SEED,1,0.1485,0.6,Object detection apparatus method
11222472,58497624,ANTISEED-AF,0,0.1481,0.6667,XR device and method for controlling the same
11312394,42185874,SEED,1,0.1481,0.75,Vehicle control device
9886773,60326539,ANTISEED-manual,0,0.1481,0.6667,Object detection apparatus and object detection method
11163061,60326539,ANTISEED-manual,0,0.1481,0.6667,Object detection apparatus and object detection method
10479354,16798699,ANTISEED-manual,0,0.1477,0.8333,Obstacle detection system for a work vehicle
10451720,65312177,ANTISEED-manual,0,0.1477,1.0,Object detection apparatus and object detection method
10830893,39786299,ANTISEED-manual,0,0.1477,0.625,"Obstacle detection device, traveling apparatus, obstacle detection system, and o"
9424462,59314961,ANTISEED-manual,0,0.1475,1.0,Object detection device and object detection method
12286120,53370044,ANTISEED-AF,0,0.1471,0.6,Vehicle and method of controlling a vehicle
11453391,60157374,SEED,1,0.1471,0.6,Method and apparatus for off road adaptive cruise control
10872250,52110439,SEED,1,0.1467,0.6,Vehicle parking enforcement system
11538255,52110439,SEED,1,0.1467,0.6,Vehicle parking enforcement system
11169521,70728633,SEED,1,0.1467,0.6667,Safety control system and method for autonomous vehicle
9075133,63111468,ANTISEED-manual,0,0.1463,0.6,"Object detection and tracking support system, control method, and program"
10041787,49160797,ANTISEED-manual,0,0.1461,1.0,Object detection device
10843669,68161352,SEED,1,0.1461,0.8333,Sensor control system for autonomous vehicle
11209542,43363518,ANTISEED-manual,0,0.1461,0.75,Object detection device
8909452,63796687,ANTISEED-manual,0,0.1461,0.75,Vehicle driving support apparatus
8717225,16417748,ANTISEED-manual,0,0.1458,0.7143,Object detection device for vehicle and object detection method for vehicle
11427213,72518039,ANTISEED-manual,0,0.1449,0.7143,"Method for operating an autonomous vehicle, and autonomous vehicle"
10683012,68161352,SEED,1,0.1447,0.625,System delay estimation method for autonomous vehicle control
10754345,72518039,ANTISEED-manual,0,0.1447,0.75,Method for operating a self-driving motor vehicle and self-driving motor vehicle
10227075,68161352,SEED,1,0.1447,0.625,System delay estimation method for autonomous vehicle control
11265508,38509605,ANTISEED-manual,0,0.1446,0.625,"Recording control device, recording control system, recording control method, an"
11420632,59562967,ANTISEED-manual,0,0.1446,0.7,"Output device, control method, program and storage medium"
11061111,65312177,ANTISEED-manual,0,0.1446,0.625,"Signal processing apparatus, signal processing method, and object detection syst"
11307580,52110439,SEED,1,0.1446,0.6,Autonomous vehicle parking system
11170272,16417748,ANTISEED-manual,0,0.1444,0.625,"Object detection device, object detection method, and computer program for objec"
9036453,15537941,ANTISEED-manual,0,0.1444,1.0,Obstacle detection device
10737695,52628744,SEED,1,0.1429,0.6364,System and method for adaptive cruise control for low speed following
11067987,63855695,ANTISEED-manual,0,0.1429,0.6667,Driving assistance method and driving assistance device
12099366,25225029,SEED,1,0.1429,0.6667,System for obstacle detection
10730517,66243650,SEED,1,0.1429,0.6667,Driving system and vehicle
10922817,58356913,ANTISEED-manual,0,0.1429,0.6667,Perception device for obstacle detection and tracking and a perception method fo
9165390,60682981,ANTISEED-manual,0,0.1429,0.7143,Object detection frame display device and object detection frame display method
10607093,58503277,ANTISEED-manual,0,0.1429,0.7143,Object detection system and method thereof
10616425,41259079,ANTISEED-AF,0,0.1429,0.6667,Image forming apparatus and image forming method
11132898,72513647,SEED,1,0.1429,0.6667,Systems and methods for self-driving vehicle traffic management
12386074,18832127,SEED,1,0.1415,1.0,Object detection device
10528044,64740754,SEED,1,0.1414,0.7143,"Vehicle control device, vehicle control method, and vehicle control program"
9862290,66106817,SEED,1,0.1413,0.6,Vehicle seat control system
11435469,58503277,ANTISEED-manual,0,0.1412,0.7143,Moving object detection system and method
10275669,70848337,ANTISEED-manual,0,0.1412,0.6667,System and method for detecting objects in an automotive environment
11175391,35810049,ANTISEED-manual,0,0.1412,0.75,Object detection device
11465639,66106817,SEED,1,0.1412,0.75,Vehicle control system
10354160,57822864,SEED,1,0.141,0.8333,Pedestrian detection device and pedestrian detection method
11052917,65031374,SEED,1,0.1408,0.6,Vehicle control device provided in vehicle and method for controlling vehicle
10471961,39092766,SEED,1,0.1406,0.6667,Cruise control device and cruise control method for vehicles
10580161,52688732,ANTISEED-manual,0,0.1404,0.6667,"Imaging system, object detection device and method of operating same"
9092676,63716739,ANTISEED-manual,0,0.1404,0.8333,Object detector and object detection method
12298407,68764087,ANTISEED-manual,0,0.14,0.625,"Object detection system, transport vehicle, and object detection device"
11312396,57748624,ANTISEED-manual,0,0.14,0.6667,Vehicle control system
